StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q9,Q138,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q20,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q140_First Click,Q140_Last Click,Q140_Page Submit,Q140_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,Q94,Q95,Q129,Q96,Q128,Q131,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
2022-09-17 10:56:28,2022-09-17 11:19:38,0,96.250.62.180,100,1390,1,2022-09-17 11:19:38,R_9BMAogIsFlKyg7v,,,,,40.5828,-73.9532,anonymous,EN,1,1,9.478,9.478,9.927,1,0,0,3.01,0,86,0,0,12.101,0,16.742,21.5,21.893,3,1,4,780,292,Region #2,15,7,12.818,20.079,21.133,2,0,0,25.009,0,,,,,,,,,,,,,,,0,0,7.583,0,1,7,7,I really like this assignment procedure because it takes away bias from a viewing researcher and somewhat makes it a more natural experiment because the researches gets to know how a experimentee would act in a situation where he would have to pick the easy or difficult task. And it applies to all life situations so that can really be used to classify what type of person the subject is.,,,,,,,,,0,0,15.098,0,,,,,I thought it was to prove that double blind studies are much more effective than single blind studies and that people assigning their own tas`ks actually strips away all bias from an experiment.,1,,1,,I really enjoyed this experiment and would gladly participate in another one.,1,1,6392NwKkvp,Study1_MoHi10,,58,R_9BMAogIsFlKyg7v,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: I literally tried to count the dots
<br>Player2-Underestimator: It just happened so quickly
<br>Player1-Overestimator: i thought it was 65
<br>Player2-Underestimator: yea same lol
<br>Player3-Overestimator: there were big and small dots
<br>Player1-Overestimator: same
<br>Player2-Underestimator: i said 86
<br>Player4-Underestimator: I said a calm 150
<br>Player3-Overestimator: i said 40
<br>Player2-Underestimator: It was just very quick and I feel like there shouldve been even like 3 more second
<br>Player2-Underestimator: seconds
<br>Player3-Overestimator: it was so quick that i can't count them all
<br>Player1-Overestimator: yeah i totally agree
<br>Player2-Underestimator: yea that's the point but there should've been more time to just to be able to process the image
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2022-09-17 11:12:17,2022-09-17 11:21:27,0,216.165.95.161,100,550,1,2022-09-17 11:21:28,R_1CrvJAVb1bpTvvq,,,,,40.7359,-73.9904,anonymous,EN,1,1,0,0,6.348,0,0,0,3.048,0,30,0,0,12.256,0,10.509,18.911,20.921,3,1,4,567,337,Region #2,16,3,9.467,20.672,21.661,2,0,0,25.156,0,,,,,,,,,,,,,,,0,0,3.557,0,2,2,10,,,,,,0,0,15.042,0,,,,,,,,,I thought we were going to actually complete the assignments.,1,,1,,,1,1,6392NwKkvp,Study1_MoHi10,,59,R_1CrvJAVb1bpTvvq,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: How many did you guys guess?
<br>Player1-Overestimator: 55
<br>Player3-Overestimator: 40
<br>Player4-Underestimator: I did 65
<br>Player2-Underestimator: i said 30 haha 
<br>Player4-Underestimator: Did we all see black circles?
<br>Player3-Overestimator: I did yeah
<br>Player1-Overestimator: yeah
<br>Player2-Underestimator: i did 
<br>Player3-Overestimator: Were all the circles the same size for you guys
<br>Player1-Overestimator: no
<br>Player4-Underestimator: no, they were all different
<br>Player2-Underestimator: no
<br>Player4-Underestimator: im kinda curious of what the actual answer was
<br>Player3-Overestimator: Same
<br>Player2-Underestimator: i wish they told us at the end of it
<br>Player4-Underestimator: exactly
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2022-09-17 11:06:48,2022-09-17 11:21:51,0,216.165.95.172,100,902,1,2022-09-17 11:21:52,R_3j6xbI86gPZRr2I,,,,,40.7359,-73.9904,anonymous,EN,1,1,0,0,323.711,0,0,0,3.023,0,40,0,0,14.337,0,8.77,13.87,22.289,6,1,3,601,209,Region #2,15,3,8.685,9.868,21.272,2,0,0,25.008,0,,,,,,,,,,,0,0,15.008,0,3.67,3.67,3.689,1,1,4,8,,,,,,,,,,,,,,,,,,Whether the student that was given the choice would choose the shorter part of the experiment or not,1,,1,,,1,1,6392NwKkvp,Study1_MoHi10,,59,R_3j6xbI86gPZRr2I,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: How many did you guys guess?
<br>Player1-Overestimator: 55
<br>Player3-Overestimator: 40
<br>Player4-Underestimator: I did 65
<br>Player2-Underestimator: i said 30 haha 
<br>Player4-Underestimator: Did we all see black circles?
<br>Player3-Overestimator: I did yeah
<br>Player1-Overestimator: yeah
<br>Player2-Underestimator: i did 
<br>Player3-Overestimator: Were all the circles the same size for you guys
<br>Player1-Overestimator: no
<br>Player4-Underestimator: no, they were all different
<br>Player2-Underestimator: no
<br>Player4-Underestimator: im kinda curious of what the actual answer was
<br>Player3-Overestimator: Same
<br>Player2-Underestimator: i wish they told us at the end of it
<br>Player4-Underestimator: exactly
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2022-09-17 11:00:38,2022-09-17 11:22:22,0,216.165.95.142,100,1303,1,2022-09-17 11:22:23,R_2WwJkhEYZuLOUbo,,,,,40.7359,-73.9904,anonymous,EN,1,1,0,0,368.441,0,0,0,3.01,0,55,0,0,5.77,0,0,0,21.125,0,1,4,115,350,Region #1,15,1,19.45,20.16,20.964,2,0,0,25.009,0,,,,,,,,,,,,,,,0,0,1.774,0,1,6,8,,0,0,15.006,0,,,,,,,,,,,,,Assess mental rotation of college students,1,,1,,,1,1,6392NwKkvp,Study1_MoHi10,,59,R_2WwJkhEYZuLOUbo,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: How many did you guys guess?
<br>Player1-Overestimator: 55
<br>Player3-Overestimator: 40
<br>Player4-Underestimator: I did 65
<br>Player2-Underestimator: i said 30 haha 
<br>Player4-Underestimator: Did we all see black circles?
<br>Player3-Overestimator: I did yeah
<br>Player1-Overestimator: yeah
<br>Player2-Underestimator: i did 
<br>Player3-Overestimator: Were all the circles the same size for you guys
<br>Player1-Overestimator: no
<br>Player4-Underestimator: no, they were all different
<br>Player2-Underestimator: no
<br>Player4-Underestimator: im kinda curious of what the actual answer was
<br>Player3-Overestimator: Same
<br>Player2-Underestimator: i wish they told us at the end of it
<br>Player4-Underestimator: exactly
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2022-09-17 11:07:50,2022-09-17 11:22:24,0,216.165.95.189,100,873,1,2022-09-17 11:22:24,R_2PmQ0NMMixXROGl,,,,,40.7359,-73.9904,anonymous,EN,1,1,0,0,287.851,0,0,0,3.016,0,65,0,0,0.621,0,3.576,8.472,21.104,4,1,1,651,78,Region #2,14,3,5.201,15.069,20.805,3,0,0,25.022,0,,,,,,,,,,,,,,,0,0,5.617,0,1,2,10,it is going to be unfair with task selection because we already know what each task entails,,,,,,,,,,,,,0,0,15.014,0,I think the experiment was a measure/correlational study of personality types and the decision they make on fairness,1,,2,"The movement of the mouse and the screen were too slow. If it were a real college student there, they would have immediately pressed for the green task without reading the instructions",,1,1,6392NwKkvp,Study1_MoHi10,,59,R_2PmQ0NMMixXROGl,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: How many did you guys guess?
<br>Player1-Overestimator: 55
<br>Player3-Overestimator: 40
<br>Player4-Underestimator: I did 65
<br>Player2-Underestimator: i said 30 haha 
<br>Player4-Underestimator: Did we all see black circles?
<br>Player3-Overestimator: I did yeah
<br>Player1-Overestimator: yeah
<br>Player2-Underestimator: i did 
<br>Player3-Overestimator: Were all the circles the same size for you guys
<br>Player1-Overestimator: no
<br>Player4-Underestimator: no, they were all different
<br>Player2-Underestimator: no
<br>Player4-Underestimator: im kinda curious of what the actual answer was
<br>Player3-Overestimator: Same
<br>Player2-Underestimator: i wish they told us at the end of it
<br>Player4-Underestimator: exactly
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2022-09-16 10:15:03,2022-09-16 10:16:50,0,216.165.95.191,4,107,0,2022-09-23 10:16:52,R_2YPTYPSnMwAS5MV,,,,,,,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,,R_2YPTYPSnMwAS5MV,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",random,,600,,no,yes,,,,,,,,,,,,,,
2022-09-24 10:00:17,2022-09-24 10:10:07,0,100.35.34.32,100,589,1,2022-09-24 10:10:08,R_5nVooLNezqrtagN,,,,,40.7182,-74.0476,anonymous,EN,1,1,0,0,7.297,0,0,0,3.009,0,40,0,0,25.357,0,0,0,25.716,0,1,4,872,52,Region #2,15,3,13.992,21.258,21.72,2,0,0,25.109,0,,,,,,,,,,,0,0,15.107,0,0,0,7.359,0,2,5,3,,,,,,,,,,,,,,,,,,,1,,1,,,1,1,6392NwKkvp,Study1_MoHi10,,63,R_5nVooLNezqrtagN,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: hello
<br>Player3-Overestimator: hi
<br>Player2-Underestimator: hey
<br>Player1-Overestimator: how did you guys estimate it
<br>Player4-Underestimator: I put 40 dots 
<br>Player1-Overestimator: lol i put 80
<br>Player3-Overestimator: i did 40 too
<br>Player2-Underestimator: 150 for me
<br>Player2-Underestimator: Was it easy for you guys to estimate
<br>Player3-Overestimator: yeah
<br>Player4-Underestimator: not really
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2022-09-24 09:55:40,2022-09-24 10:10:13,0,216.165.95.178,100,872,1,2022-09-24 10:10:13,R_3oHpO0X56Cj804w,,,,,40.7359,-73.9904,anonymous,EN,1,1,0,0,237.363,0,0,0,3.108,0,110,0,0,14.429,0,18.709,18.709,21.418,1,1,4,790,354,Region #2,17,6,18.796,18.796,21.318,1,0,0,25.11,0,,,,,,,,,,,,,,,0,0,3.094,0,1,2,9,I think it should be random because the chooser is going to give themselves the easier task.,0,0,15.008,0,,,,,,,,,,,,,To see if we were able to consider what other people want in making a choice? i honestly don't know,1,,1,,nope! thanks,1,1,6392NwKkvp,Study1_MoHi10,,60,R_3oHpO0X56Cj804w,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: ayo underestimaters unite
<br>Player4-Underestimator: how many did you guys say?
<br>Player4-Underestimator: i said 110
<br>Player1-Overestimator: 100
<br>Player4-Underestimator: wait what
<br>Player2-Underestimator: I am an underestimator 
<br>Player3-Overestimator: 79
<br>Player4-Underestimator: ohh
<br>Player2-Underestimator: 35
<br>Player4-Underestimator: i am underestimator and i said 110
<br>Player1-Overestimator: How many do you think I overestimate? I said 100
<br>Player4-Underestimator: i wonder if i accidentally said 11 LMAO
<br>Player3-Overestimator: Probably by 50?
<br>Player2-Underestimator: I think maybe 50-70 dots
<br>Player4-Underestimator: probably
<br>Player3-Overestimator: I overestimated with 79
<br>Player1-Overestimator: ohh
<br>Player1-Overestimator: so it's below 79
<br>Player4-Underestimator: it said we may have seen different images
<br>Player3-Overestimator: It felt like there was a lot more
<br>Player2-Underestimator: It looked like a lot but I dont think it was more than 60 honestly
<br>Player1-Overestimator: Yes me too
<br>Player4-Underestimator: weird
<br>Player1-Overestimator: I felt like there were a lot of dots
<br>Player4-Underestimator: okay bye 
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2022-09-24 10:00:11,2022-09-24 10:10:29,0,216.165.95.191,100,618,1,2022-09-24 10:10:30,R_1EWn77OjDtLgUmk,,,,,40.7359,-73.9904,anonymous,EN,1,1,0,0,8.116,0,0,0,3.008,0,50,0,0,0.439,0,0,0,25.201,0,1,4,416,227,Region #1,14,3,0,0,22.117,0,0,0,25.108,0,1,3.456,3.456,18.442,1,1,1,1,9,8/10 participants are likely to choose the green task for themselves.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To see how likely we are to treat others fairly or selfishly prioritize ourselves.,1,,1,,n/a,1,1,6392NwKkvp,Study1_MoHi10,,62,R_1EWn77OjDtLgUmk,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: Hello
<br>Player3-Overestimator: Hiii
<br>Player1-Overestimator: hi
<br>Player2-Underestimator: hi!
<br>Player4-Underestimator: So I am an underestimator
<br>Player2-Underestimator: me too
<br>Player1-Overestimator: I overestimates those dots hh
<br>Player3-Overestimator: hhhh me too
<br>Player4-Underestimator: I had a feeling I would be lol
<br>Player3-Overestimator: I don't know I just randomly type a number haha
<br>Player1-Overestimator: I completely have no sense for those dots
<br>Player1-Overestimator: me too hhhh
<br>Player3-Overestimator: Same!!
<br>Player2-Underestimator: i thought id be an overestimator 
<br>Player4-Underestimator: I feel like whenever I do this I am totally off
<br>Player2-Underestimator: same
<br>Player1-Overestimator: they don't tell us the correct answer
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2022-09-24 09:58:50,2022-09-24 10:10:52,0,66.65.185.6,100,722,1,2022-09-24 10:10:54,R_yxy1KU2ljZqPbQl,,,,,40.712,-74.0163,anonymous,EN,1,1,0,0,11.004,0,0,0,3.015,0,95,0,0,31.368,0,0,0,28.427,0,1,4,696,72,Region #2,14,3,15.287,23.63,24.478,2,0,0,25.01,0,,,,,,,,,,,0,0,15.008,0,0,0,5.666,0,2,1,10,,,,,,,,,,,,,,,,,,To understand whether most particippants choose the green task,2,I think it was ai generated or something,2,Its just a feeling,,,1,6392NwKkvp,Study1_MoHi10,,61,R_yxy1KU2ljZqPbQl,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: how much did you guys underestimate?
<br>Player3-Overestimator: We don't have information on that I think
<br>Player2-Underestimator: I said I saw 60 dots
<br>Player2-Underestimator: but there were definitely more
<br>Player3-Overestimator: I said 95
<br>Player4-Underestimator: i said 100
<br>Player1-Overestimator: I overestimate. I said I saw 30
<br>Player4-Underestimator: different images probably
<br>Player1-Overestimator: yeah
<br>Player2-Underestimator: good point 
<br>Player3-Overestimator: When the size of the dots are different it makes quite harder to estimate
<br>Player2-Underestimator: I agree
<br>Player4-Underestimator: yeah
<br>Player4-Underestimator: there was also no symmetry or patterns
<br>Player3-Overestimator: True
<br>Player4-Underestimator: made it much harder to group and then guess
<br>Player2-Underestimator: yes, it was completely randomized 
<br>Player2-Underestimator: the proximity of the dots also made it hard to tell how many there were 
<br>Player4-Underestimator: well, good luck on the rest of the exp.
<br>Player3-Overestimator: Yesterday I had a similar study and my first response in that one made me estimate more than I would then I became an overestimator
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>Player2-Underestimator: thanks you too
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2022-09-24 09:58:46,2022-09-24 10:11:22,0,216.165.95.183,100,755,1,2022-09-24 10:11:23,R_1FEP2vvsIuooFsK,,,,,40.7359,-73.9904,anonymous,EN,1,1,0,0,7.752,0,0,0,3.115,0,35,0,0,12.333,0,13.384,19.268,23.43,3,2,4,784,356,Region #2,18,3,17.899,17.899,21.677,1,0,0,25.011,0,2,18.297,18.297,19.809,1,,1,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I think the purpose of the exam was to see how different people make choices and based on the questions asked , you can infer how some type of people may choose specific things.",1,,2,I just dont understand how that might work as we are not on a zoom call of that type of platform,no,1,1,6392NwKkvp,Study1_MoHi10,,60,R_1FEP2vvsIuooFsK,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: ayo underestimaters unite
<br>Player4-Underestimator: how many did you guys say?
<br>Player4-Underestimator: i said 110
<br>Player1-Overestimator: 100
<br>Player4-Underestimator: wait what
<br>Player2-Underestimator: I am an underestimator 
<br>Player3-Overestimator: 79
<br>Player4-Underestimator: ohh
<br>Player2-Underestimator: 35
<br>Player4-Underestimator: i am underestimator and i said 110
<br>Player1-Overestimator: How many do you think I overestimate? I said 100
<br>Player4-Underestimator: i wonder if i accidentally said 11 LMAO
<br>Player3-Overestimator: Probably by 50?
<br>Player2-Underestimator: I think maybe 50-70 dots
<br>Player4-Underestimator: probably
<br>Player3-Overestimator: I overestimated with 79
<br>Player1-Overestimator: ohh
<br>Player1-Overestimator: so it's below 79
<br>Player4-Underestimator: it said we may have seen different images
<br>Player3-Overestimator: It felt like there was a lot more
<br>Player2-Underestimator: It looked like a lot but I dont think it was more than 60 honestly
<br>Player1-Overestimator: Yes me too
<br>Player4-Underestimator: weird
<br>Player1-Overestimator: I felt like there were a lot of dots
<br>Player4-Underestimator: okay bye 
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2022-09-24 09:59:57,2022-09-24 10:11:44,0,216.165.95.132,100,707,1,2022-09-24 10:11:45,R_72GCuKwk1SriO8F,,,,,40.7359,-73.9904,anonymous,EN,1,1,0,0,29.65,0,0,0,3.009,0,40,0,0,11.497,0,12.639,12.639,22.111,1,1,4,872,50,Region #2,17,3,11.65,12.6,23.226,3,0,0,25.009,0,,,,,,,,,,,,,,,0,0,4.81,0,1,3,10,,0,0,15.007,0,,,,,,,,,,,,,"I think the purpose was to see if people would assign themselves with the shorter task being the green task, or go random. ",1,,1,,,1,1,6392NwKkvp,Study1_MoHi10,,62,R_72GCuKwk1SriO8F,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: Hello
<br>Player3-Overestimator: Hiii
<br>Player1-Overestimator: hi
<br>Player2-Underestimator: hi!
<br>Player4-Underestimator: So I am an underestimator
<br>Player2-Underestimator: me too
<br>Player1-Overestimator: I overestimates those dots hh
<br>Player3-Overestimator: hhhh me too
<br>Player4-Underestimator: I had a feeling I would be lol
<br>Player3-Overestimator: I don't know I just randomly type a number haha
<br>Player1-Overestimator: I completely have no sense for those dots
<br>Player1-Overestimator: me too hhhh
<br>Player3-Overestimator: Same!!
<br>Player2-Underestimator: i thought id be an overestimator 
<br>Player4-Underestimator: I feel like whenever I do this I am totally off
<br>Player2-Underestimator: same
<br>Player1-Overestimator: they don't tell us the correct answer
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2022-09-24 10:00:14,2022-09-24 10:11:52,0,108.52.223.121,100,697,1,2022-09-24 10:11:52,R_3KGDyMD3KVnxPxS,,,,,40.2979,-75.0634,anonymous,EN,1,1,0,0,26.058,0,0,0,3.012,0,40,0,0,28.449,0,0,0,21.569,0,1,1,779,284,Region #2,14,3,0,0,21.2,0,0,0,25.01,0,,,,,,,,,,,,,,,0,0,3.618,0,1,4,10,"i don't think that by allowing the subject to choose, it is truly ""blind""",,,,,0,0,15.007,0,,,,,,,,,To test if people would choose to randomize or select their own test,1,,1,,This was fun,1,1,6392NwKkvp,Study1_MoHi10,,63,R_3KGDyMD3KVnxPxS,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: hello
<br>Player3-Overestimator: hi
<br>Player2-Underestimator: hey
<br>Player1-Overestimator: how did you guys estimate it
<br>Player4-Underestimator: I put 40 dots 
<br>Player1-Overestimator: lol i put 80
<br>Player3-Overestimator: i did 40 too
<br>Player2-Underestimator: 150 for me
<br>Player2-Underestimator: Was it easy for you guys to estimate
<br>Player3-Overestimator: yeah
<br>Player4-Underestimator: not really
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
