StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,dem_ingroup1,dem_ingroup2,dem_ingroup3,rep_outgroup1,rep_outgroup2,rep_outgroup3,rep_ingroup1,rep_ingroup2,rep_ingroup3,dem_outgroup1,dem_outgroup2,dem_outgroup3,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,cond1_selection,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,cond2_timing_First Click,cond2_timing_Last Click,cond2_timing_Page Submit,cond2_timing_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),dem3_timing_First Click,dem3_timing_Last Click,dem3_timing_Page Submit,dem3_timing_Click Count,rep4_timing_First Click,rep4_timing_Last Click,rep4_timing_Page Submit,rep4_timing_Click Count,dem1_timing_First Click,dem1_timing_Last Click,dem1_timing_Page Submit,dem1_timing_Click Count,rep2_timing_First Click,rep2_timing_Last Click,rep2_timing_Page Submit,rep2_timing_Click Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,aid,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
2023-09-21 15:59:58,2023-09-21 16:17:16,0,50.49.203.251,100,1037,1,2023-09-21 16:17:17,R_2zTLxmYRrQwLYzu,,,,,41.4535,-74.4774,anonymous,EN,1,644f162cac2c2b8aa0583b89,1,0,0,159.887,0,0,0,3.01,0,150,0,0,38.219,0,,,,,,,5,5,5,2,2,2,0,0,29.864,0,1,4,138,211,Region #1,14,3,0,0,10.051,0,0,0,20.501,0,0,0,25.117,0,,,,,,,,,,,,,,,2,6,5,none,,,,,,,,,,,,,0,0,45.017,0,choices,1,,1,,1,,it was fun thank you,45,2,,7,6,1,1,6392NwKkvp,MoHi_Study2,,46,R_2zTLxmYRrQwLYzu,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player1-Democrat: hello
<br>Player4-Republican: hello
<br>Player1-Democrat: i totally overestimated on the previous task lol
<br>Player2-Republican: Heyy
<br>Player3-Democrat: Heyyy
<br>Player1-Democrat: not sure by how much though
<br>Player2-Republican: I overestimated , what about you guys
<br>Player4-Republican: i overestimated also
<br>Player2-Republican: I went with 120
<br>Player1-Democrat: i guessed 35 lol
<br>Player4-Republican: i guessed 150
<br>",,chatLog,,,
2023-09-21 16:01:25,2023-09-21 16:17:39,0,71.167.88.17,100,973,1,2023-09-21 16:17:39,R_ZwWQJTFXe6ESroR,,,,,40.7149,-73.9893,anonymous,EN,1,63d90f4cab05e6783fa6668c,1,0,0,149.193,0,0,0,3.111,0,120,0,0,41.803,0,,,,,,,5,6,4,4,4,4,0,0,22.333,0,1,4,,,,14,3,0,0,29.159,0,0,0,23.628,0,0,0,25.11,0,,,,,,,,,,,,,,,2,4,8,No,0,0,45.011,0,,,,,,,,,,,,,No idea really,1,,1,,1,,No,42,1,,7,2,1,1,6392NwKkvp,MoHi_Study2,,46,R_ZwWQJTFXe6ESroR,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player1-Democrat: hello
<br>Player4-Republican: hello
<br>Player1-Democrat: i totally overestimated on the previous task lol
<br>Player2-Republican: Heyy
<br>Player3-Democrat: Heyyy
<br>Player1-Democrat: not sure by how much though
<br>Player2-Republican: I overestimated , what about you guys
<br>Player4-Republican: i overestimated also
<br>Player2-Republican: I went with 120
<br>Player1-Democrat: i guessed 35 lol
<br>Player4-Republican: i guessed 150
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-21 16:04:18,2023-09-21 16:18:36,0,174.96.103.18,100,857,1,2023-09-21 16:18:37,R_Zf3tgLXa2zSkoKt,,,,,40.4836,-81.4387,anonymous,EN,1,5bbd033261968f0001f02bac,1,0,0,62.463,0,0,0,3.014,0,135,0,0,140.97,0,2,1,2,1,1,1,,,,,,,33.575,43.116,44.006,2,1,4,690,76,Region #2,14,3,0,0,14.828,0,0,0,18.986,0,0,0,25.11,0,,,,,,,,,,,0,0,45.106,0,2,4,10,no,,,,,,,,,,,,,,,,,I'm not sure what it was.,1,,2,I just assumed it was probably a set-up.,1,,no,31,2,,7,4,1,1,6392NwKkvp,MoHi_Study2,,47,R_Zf3tgLXa2zSkoKt,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player1-Democrat: I was an underestimator, how about you guys?
<br>Player4-Republican: Hello everyone! I am an underestimator, too.
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>Player3-Democrat: Hi everyone. The experience wasn't very meaningful since it was just one trial and no feedback as to how many there really were. I was an overestimator apparently though.
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-21 16:01:17,2023-09-21 16:18:40,0,173.68.227.68,100,1042,1,2023-09-21 16:18:41,R_1ILgLkgm8ApLXgO,,,,,41.0129,-73.7559,anonymous,EN,1,6291861f8937c6bd60637cf8,1,28.09,121.352,123.314,10,0,0,3.008,0,33,0,0,47.14,0,,,,,,,5,4,3,2,1,1,7.686,18.054,26.5,20,1,4,117,348,Region #1,15,3,0,0,8.299,0,0,0,23.197,0,0,0,25.392,0,,,,,,,,,,,,,,,3,3,8,no,,,,,,,,,,,,,14.17,44.955,45.008,29,How we judge actions of someone from our party,1,,1,,1,,n/a,28,1,,2,7,1,1,6392NwKkvp,MoHi_Study2,,45,R_1ILgLkgm8ApLXgO,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player1-Democrat: I felt it was hard to estimate the dots
<br>Player3-Democrat: I took a calculated guess.
<br>Player2-Republican: Number of dots is a joke - all you can do is guess
<br>Player4-Republican: Yep, pretty much
<br>Player3-Democrat: Joke is the right word.
<br> *** Player1-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-21 16:08:35,2023-09-21 16:19:14,0,72.230.230.40,100,639,1,2023-09-21 16:19:15,R_sBwfZb7nHHRdc6l,,,,,42.87,-77.2791,anonymous,EN,1,63ea5b93d1c6d38e1f57dcfa,1,0,0,62.102,0,0,0,3.041,0,200,0,0,66.067,0,5,4,3,1,1,1,,,,,,,0,0,20.943,0,2,4,870,52,Region #2,16,3,0,0,8.284,0,0,0,23.454,0,0,0,25.124,0,,,,,,,,,,,,,,,1,4,7,,,,,,,,,,0,0,45.021,0,,,,,Views on fairness,1,,1,,1,,,30,1,,7,2,1,1,6392NwKkvp,MoHi_Study2,,51,R_sBwfZb7nHHRdc6l,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player2-Republican: Hi
<br>Player3-Democrat: my parents always said I underestimate myself. I guess they were right
<br>Player2-Republican: yes it was a little hard to estimate it but I overestimated 
<br>Player2-Republican: was a quick decision 
<br>Player3-Democrat: ture
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-21 16:01:40,2023-09-21 16:19:23,0,66.169.38.39,100,1062,1,2023-09-21 16:19:24,R_RFhYM24HkX3VNlv,,,,,34.6923,-82.2919,anonymous,EN,1,5a61207cc0d8360001078f07,1,0,0,236.704,0,0,0,3.015,0,46,0,0,148.04,0,,,,,,,7,7,6,1,1,1,20.685,20.685,22.204,1,1,4,308,277,Region #1,14,3,0,0,16.701,0,20.707,20.707,22.061,1,0,0,25.011,0,1,11.641,15.663,16.871,3,1,2,3,8,"No, thank you.",,,,,,,,,,,,,,,,,,,,,,,,,Whether people have self centered or altruistic personalities,2,Because only one person said something.,4,,1,,"No, thank you.",41,2,,7,6,1,1,6392NwKkvp,MoHi_Study2,,47,R_RFhYM24HkX3VNlv,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player1-Democrat: I was an underestimator, how about you guys?
<br>Player4-Republican: Hello everyone! I am an underestimator, too.
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>Player3-Democrat: Hi everyone. The experience wasn't very meaningful since it was just one trial and no feedback as to how many there really were. I was an overestimator apparently though.
<br>",,chatLog,,,
2023-09-21 16:02:52,2023-09-21 16:19:28,0,96.59.156.45,100,995,1,2023-09-21 16:19:28,R_1rAJ9uarK20S4fD,,,,,27.8485,-82.7944,anonymous,EN,1,64c006c43b26c6796d9f6a23,1,0,0,260.254,0,0,0,3.01,0,375,0,0,5.919,0,,,,,,,6,6,5,2,2,2,0,0,21.18,0,1,4,574,351,Region #2,16,3,0,0,11.635,0,0,0,18.711,0,0,0,25.119,0,,,,,,,,,,,0,0,45.007,0,2,3,10,I just don't think the assignment with regards to the payment structure is fair.  Someone spends 20 mins and gets the same amount as the other person who only spends 8 minutes.  My time is also valuable,,,,,,,,,,,,,,,,,"gauging fairness ",2,I think everything lately is about bots and trying to see how real they really seem,1,,1,,,52,2,,7,4,1,1,6392NwKkvp,MoHi_Study2,,49,R_1rAJ9uarK20S4fD,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player3-Democrat: Hi everyone
<br>Player1-Democrat: Hello
<br>Player3-Democrat: I underestimated at 250
<br>Player4-Republican: It was easy to estimate the number of dots even if I was low.
<br>Player2-Republican: hello
<br>Player3-Democrat: what did you estimate
<br> *** Player2-Republican has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-21 16:00:10,2023-09-21 16:20:09,0,172.56.96.33,100,1198,1,2023-09-21 16:20:10,R_25XYZKvgLRJI4FW,,,,,27.9247,-82.5105,anonymous,EN,1,638468d6652b6288319b9c4f,1,0,0,46.764,0,0,0,3.112,0,77,0,0,0.535,0,,,,,,,4,4,2,4,3,4,12.768,12.768,28.228,1,1,5,791,350,Region #2,17,3,0,0,9.378,0,16.711,16.711,18.947,1,0,0,25.013,0,,,,,,,,,,,,,,,2,4,8,NOt given enough information to be able to determine if assigning tasks was fair.,,,,,,,,,,,,,0,0,45.007,0,Cognitive behavior with different political beliefs.,2,The chat went way to quickly. I was typing a response and the chat ended.,2,"Nothing have seemly a ""human"" aspect to the study.",1,,I enjoyed taking the study. It was fun.,,1,,7,4,1,1,6392NwKkvp,MoHi_Study2,,41,R_25XYZKvgLRJI4FW,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player3-Democrat: Hello, all
<br>Player2-Republican: so guess I am an overestimator
<br>Player1-Democrat: Hello
<br>Player2-Republican: hello
<br>Player3-Democrat: I am, too
<br>Player1-Democrat: I am also an overestimator
<br>Player3-Democrat: I would say it was hard to figure out in such a short time
<br>Player2-Republican: well quess we all think big
<br>Player1-Democrat: when looking at the dots it felt like there were any there
<br>Player1-Democrat: I agree it was difficult
<br> *** Player3-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-21 16:01:53,2023-09-21 16:20:29,0,70.44.78.11,100,1116,1,2023-09-21 16:20:30,R_cViMR2SpsNm5KBX,,,,,40.3368,-75.8744,anonymous,EN,1,60c7af606ba051b42a91d3ff,1,78.694,78.694,300.588,1,0,0,3.008,0,275,0,0,7.801,0,,,,,,,6,6,6,1,1,1,0,0,21.192,0,1,4,779,288,Region #2,16,3,0,0,14.65,0,0,0,15.648,0,0,0,25.011,0,,,,,,,,,,,,,,,1,3,8,It is highly likely that most participants will assign themselves the easier green tasks.,,,,,,,,,0,0,45.007,0,,,,,The purpose of this experiment was to determine if a subject's political affiliation would influence their views of the other participants in the study if they had opposing political views.,2,The replies in the chat/textbox seemed computer generated and appeared too quickly to be typed by a live person.,2,"It felt like the entire study was organized and presented as a real interaction, but in reality is was all computer driven.",1,,I thought the study was interesting and I'm glad I got to participate even if I was probably the only real person in the study.,46,1,,7,6,1,1,6392NwKkvp,MoHi_Study2,,49,R_cViMR2SpsNm5KBX,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player3-Democrat: Hi everyone
<br>Player1-Democrat: Hello
<br>Player3-Democrat: I underestimated at 250
<br>Player4-Republican: It was easy to estimate the number of dots even if I was low.
<br>Player2-Republican: hello
<br>Player3-Democrat: what did you estimate
<br> *** Player2-Republican has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-21 16:05:33,2023-09-21 16:20:41,0,172.58.87.160,100,907,1,2023-09-21 16:20:42,R_3nNvOsMnKD9fH3y,,,,,44.9399,-93.2548,anonymous,EN,1,5dbe5d44aab19f35c5459b57,1,0,0,9.28,0,0,0,3.014,0,67,0,0,148.538,0,7,7,6,1,1,1,,,,,,,0,0,23.351,0,5,4,616,74,Region #2,14,3,0,0,10.602,0,0,0,20.862,0,0,0,25.008,0,1,15.777,15.777,16.731,1,1,1,1,10,N/A,,,,,,,,,,,,,,,,,,,,,,,,,To determine how people would assign work tasks and how it corresponds to their political preference.,1,,1,,1,,N/A,39,2,,7,2,1,1,6392NwKkvp,MoHi_Study2,,47,R_3nNvOsMnKD9fH3y,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player1-Democrat: I was an underestimator, how about you guys?
<br>Player4-Republican: Hello everyone! I am an underestimator, too.
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>Player3-Democrat: Hi everyone. The experience wasn't very meaningful since it was just one trial and no feedback as to how many there really were. I was an overestimator apparently though.
<br>",,chatLog,,,
2023-09-21 16:15:33,2023-09-21 16:22:00,0,73.117.188.59,100,387,1,2023-09-21 16:22:01,R_aXZQDICWGnnlrQl,,,,,40.6151,-79.7827,anonymous,EN,1,60fc6011bfe18980db6aec78,1,0,0,358.851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,53,R_aXZQDICWGnnlrQl,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,
2023-09-21 16:00:36,2023-09-21 16:22:43,0,70.231.5.68,100,1327,1,2023-09-21 16:22:44,R_2ebutJam8RoaHNp,,,,,30.2775,-97.6824,anonymous,EN,1,63fb7bd7941b345c37a9c54e,1,0,0,16.742,0,0,0,3.116,0,60,0,0,0.001,0,6,7,6,3,2,3,,,,,,,0,0,46.537,0,1,4,791,355,Region #2,17,3,0,0,48.995,0,0,0,19.013,0,0,0,25.114,0,,,,,,,,,,,,,,,2,4,10,,,,,,,,,,0,0,45.009,0,,,,,To observe how easily people can socialize with strangers,1,,1,,1,,,44,1,,7,1,1,1,6392NwKkvp,MoHi_Study2,,43,R_2ebutJam8RoaHNp,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player2-Republican: Hello!
<br>Player3-Democrat: hi guys
<br>Player1-Democrat: hello!
<br>Player4-Republican: Howdy... is this the island for broken toys (Overestimators)?
<br>Player1-Democrat: I was an underestimator for sure
<br>Player4-Republican: I guessed 46..I'm so ashamed.
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-21 16:03:43,2023-09-21 16:22:44,0,216.137.199.194,100,1140,1,2023-09-21 16:22:44,R_eWja2vF8YDtezip,,,,,61.6303,-148.9872,anonymous,EN,1,C1LF6Q4F,1,0,0,375.335,0,0,0,3.011,0,112,0,0,52.025,0,,,,,,,6,6,6,1,1,1,0,0,21.729,0,1,4,397,229,Region #1,17,3,0,0,13.538,0,0,0,20.552,0,0,0,25.112,0,,,,,,,,,,,,,,,2,4,9,,0,0,45.007,0,,,,,,,,,,,,,"how long a person will wait for an action ",1,,1,,1,,,47,2,,7,6,1,1,6392NwKkvp,MoHi_Study2,,51,R_eWja2vF8YDtezip,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player2-Republican: Hi
<br>Player3-Democrat: my parents always said I underestimate myself. I guess they were right
<br>Player2-Republican: yes it was a little hard to estimate it but I overestimated 
<br>Player2-Republican: was a quick decision 
<br>Player3-Democrat: ture
<br> *** Player3-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-21 16:00:05,2023-09-21 16:23:23,0,73.105.0.212,100,1398,1,2023-09-21 16:23:24,R_1M5lOq118wgjzXH,,,,,29.7959,-81.2631,anonymous,EN,1,63624e53b014a5fc8b293253,1,0,0,53.04,0,0,0,3.106,0,87,0,0,246.797,0,,,,,,,5,3,2,4,4,1,0,0,27.328,0,1,4,852,229,Region #2,17,3,0,0,13.095,0,0,0,27.635,0,0,0,25.007,0,,,,,,,,,,,,,,,3,4,10,No,,,,,,,,,0,0,45.007,0,,,,,To see if people get upset with opposing political party members when choosing options they don't agree with?,1,,2,Because I feel like this is a controlled study.,1,,"This was fun. In all honesty, I really was looking forward to the tasks that never materialized though. ",47,1,,7,5,1,1,6392NwKkvp,MoHi_Study2,,42,R_1M5lOq118wgjzXH,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player4-Republican: I guess 87 lol
<br>Player1-Democrat: Hello!
<br>Player3-Democrat: HI
<br>Player4-Republican: I was over
<br>Player1-Democrat: I went with 50 - I've no idea how to estimate that kind of thing
<br>Player3-Democrat: Under as well
<br>Player4-Republican: yeah that was hard
<br>Player1-Democrat: I was under - I guess that's what Democrat means here
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-21 16:05:22,2023-09-21 16:24:15,0,73.139.228.225,100,1132,1,2023-09-21 16:24:16,R_3R95YLaBgxLTZCN,,,,,26.1166,-80.3192,anonymous,EN,1,5ac43d51a3ba7a0001b498d0,1,44.831,44.831,45.985,1,0,0,3.008,0,55,0,0,333.085,0,5,5,4,1,1,1,,,,,,,26.86,27.751,28.828,2,1,1,132,216,Region #1,15,3,3.276,3.276,7.668,1,7.674,7.674,13.071,1,0,0,25.009,0,,,,,,,,,,,0,0,45.006,0,1,6,7,,,,,,,,,,,,,,,,,,no idea,1,,1,,1,,,31,1,,"4,7",3,1,1,6392NwKkvp,MoHi_Study2,,48,R_3R95YLaBgxLTZCN,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat," *** Warning: Participant Player4-Republican timed out in stage 1. Survey terminated.",300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player1-Democrat: hello
<br>Player2-Republican: Hello.  
<br>Player3-Democrat: hey hows it going
<br>Player1-Democrat: what happened to the last guy?
<br>Player2-Republican: all is well here
<br>Player3-Democrat: nice, good to heear, and ditto
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-21 16:00:00,2023-09-21 16:24:24,0,204.186.128.204,100,1464,1,2023-09-21 16:24:25,R_3svpK4KbVgFA2Yx,,,,,40.6858,-75.6237,anonymous,EN,1,636570d91a49a6d6cbcbc854,1,0,0,326.58,0,0,0,3.007,0,150,0,0,2.223,0,,,,,,,6,6,6,1,1,1,0,0,42.741,0,1,4,132,211,Region #1,14,3,0,0,14.272,0,0,0,33.253,0,0,0,26.278,0,,,,,,,,,,,0,0,46.638,0,2,3,9,No,,,,,,,,,,,,,,,,,I think the experiment is meant to test the fairness of participants when assigned a deciding role.,1,,1,,1,,,23,1,,3,6,1,1,6392NwKkvp,MoHi_Study2,,47,R_3svpK4KbVgFA2Yx,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player1-Democrat: I was an underestimator, how about you guys?
<br>Player4-Republican: Hello everyone! I am an underestimator, too.
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>Player3-Democrat: Hi everyone. The experience wasn't very meaningful since it was just one trial and no feedback as to how many there really were. I was an overestimator apparently though.
<br> *** Player3-Democrat has left the chat ***
<br>Player2-Republican: I was an overestimator
<br>",,chatLog,,,
