StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,dem_ingroup1,dem_ingroup2,dem_ingroup3,rep_outgroup1,rep_outgroup2,rep_outgroup3,rep_ingroup1,rep_ingroup2,rep_ingroup3,dem_outgroup1,dem_outgroup2,dem_outgroup3,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,cond1_selection,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,cond2_timing_First Click,cond2_timing_Last Click,cond2_timing_Page Submit,cond2_timing_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),dem3_timing_First Click,dem3_timing_Last Click,dem3_timing_Page Submit,dem3_timing_Click Count,rep4_timing_First Click,rep4_timing_Last Click,rep4_timing_Page Submit,rep4_timing_Click Count,dem1_timing_First Click,dem1_timing_Last Click,dem1_timing_Page Submit,dem1_timing_Click Count,rep2_timing_First Click,rep2_timing_Last Click,rep2_timing_Page Submit,rep2_timing_Click Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,aid,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
2023-09-12 16:03:50,2023-09-12 16:12:17,0,96.3.13.189,100,506,1,2023-09-12 16:12:18,R_1IZyS1znqDW9eOt,,,,,46.8045,-100.7865,anonymous,EN,1,6361a6a7be16d8144319fd3a,1,21.633,21.633,22.002,1,0.929,0.929,3.01,1,260,0,0,5.839,0,18,18,14,13,13,9,,,,,,,3.561,13.298,23.913,10,1,3,,,,15,3,0,0,7.261,0,1.921,7.735,11.951,6,0,0,25.009,0,,,,,,,,,,,,,,,2,4,8,No,,,,,,,,,0,0,45.11,0,,,,,"I really have no idea ",1,,1,,1,,,31,2,,7,2,1,1,6392NwKkvp,MoHi_Study2,,14,R_1IZyS1znqDW9eOt,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Well I underestimated again. 
<br>Player3-Democrat: I guessed 265. My brain had no idea. 
<br>Player1-Democrat: I did 102.
<br>Player4-Republican: ha I was at 80
<br>Player2-Republican: Welcome from an overestimater from North Carolina
<br>Player1-Democrat: It was pretty difficult in my opinion.
<br>Player3-Democrat: Wow you really underestimated lol. I though I’d be over 
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:01:34,2023-09-12 16:12:25,0,71.29.244.120,100,650,1,2023-09-12 16:12:26,R_2TAdSWwhKSNoXMM,,,,,32.4599,-83.7244,anonymous,EN,1,58742bf5d53c97000159df8c,1,0,0,125.273,0,0,0,3.009,0,80,0,0,45.073,0,,,,,,,18,18,14,13,13,9,8.082,8.082,20.823,1,1,4,867,51,Region #2,14,3,6.881,6.881,7.496,1,0,0,11.403,0,0,0,25.009,0,2,5.701,11.416,15.881,3,,1,7,10,No.,,,,,,,,,,,,,,,,,,,,,,,,,To see if people would be fair even when it's regarding someone who leans a different way politically.,1,,4,,1,,No.,26,2,,7,7,1,1,6392NwKkvp,MoHi_Study2,,13,R_2TAdSWwhKSNoXMM,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player3-Democrat: Y'all over or underestimators? Lol
<br>Player2-Republican: What do you think about being an underestimator?
<br>Player4-Republican: It was hard to guess the amount! I overestimated!
<br>Player1-Democrat: Hi, y'all. How is everyone? I'm an overestimator.
<br>Player2-Republican: I am underministator.
<br>Player3-Democrat: I was an under estimator.
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:01:07,2023-09-12 16:12:27,0,66.90.191.31,100,680,1,2023-09-12 16:12:28,R_SPrjZ2DL8qpas2l,,,,,29.8737,-97.9361,anonymous,EN,1,5c8be0dd542fbd0016924f5f,1,0,0,8.227,0,0,0,3.008,0,100,0,0,20.083,0,,,,,,,17,17,13,13,13,9,0,0,23.131,0,1,4,188,76,Region #1,15,3,0,0,16.346,0,0,0,32.425,0,0,0,25.006,0,,,,,,,,,,,0,0,45.107,0,1,2,10,"If you allow someone to choose to do less work and get paid the same they are going to choose to do that. ",,,,,,,,,,,,,,,,,"To see how people feel about an unfair situation. ",1,,1,,1,,,24,1,,7,7,1,1,6392NwKkvp,MoHi_Study2,,8,R_SPrjZ2DL8qpas2l,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: hi everybody
<br>Player3-Democrat: hello
<br>Player1-Democrat: I hyper fixated on the large dots... my bad.
<br>Player2-Republican: Howdy, I am an overestimater I guess. 
<br>Player4-Republican: hah-i just took a wid guess
<br>Player3-Democrat: I kinda counted a corner in the time given and then just guessed more or less
<br>Player4-Republican: wild
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-12 15:58:52,2023-09-12 16:12:33,0,174.70.107.47,100,820,1,2023-09-12 16:12:34,R_3HnmKdzfyQvRu0k,,,,,29.9317,-90.1026,anonymous,EN,1,5be8a1701664db0001d804f8,1,0,0,134.748,0,0,0,3.009,0,88,0,0,0.6,0,17,17,13,16,16,12,,,,,,,0,0,32.34,0,4,3,601,213,Region #2,16,3,0,0,18.949,0,0,0,18.238,0,0,0,26.508,0,1,4.108,4.108,16.535,1,1,2,6,9," I will always take advantage of the system, meaning I want less work for more money.",,,,,,,,,,,,,,,,,,,,,,,,,"I have no idea, but maybe you want to test people's acts of fairness...",1,,4,,1,,No.,46,2,,4,2,1,1,6392NwKkvp,MoHi_Study2,,5,R_3HnmKdzfyQvRu0k,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player1-Democrat: Hi
<br>Player4-Republican: Hey
<br>Player4-Republican: I was expecting to have more time to count
<br>Player2-Republican: Hello estimators....
<br>Player4-Republican: it was rather quick
<br>Player3-Democrat: ewwwwwwww Republicans! 😩
<br>Player3-Democrat: 88 for me 
<br>Player4-Republican: i said 60
<br>Player2-Republican: I guessed 75
<br>Player1-Democrat: I said 45
<br>Player4-Republican: hey repubplican :)
<br>Player3-Democrat: i won
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>Player4-Republican: lol
<br> *** Player1-Democrat has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:00:14,2023-09-12 16:12:33,0,68.112.123.155,100,739,1,2023-09-12 16:12:34,R_3iUS8fejPRsohjo,,,,,43.7746,-88.4376,anonymous,EN,1,5c3c7913b4f22c0001a0809c,1,0,0,85.937,0,0,0,3.011,0,65,0,0,40.97,0,,,,,,,18,18,14,14,14,10,0,0,21,0,5,5,789,357,Region #2,14,3,0,0,11.422,0,0,0,17.383,0,0,0,25.111,0,,,,,,,,,,,,,,,2,6,7,,,,,,,,,,,,,,22.53,22.53,45.11,1,is a person selfish and take the easy route?,2,seemed to be canned responses,2,not too likely the leader would choose the hardest task,1,,no,62,1,,7,6,1,1,6392NwKkvp,MoHi_Study2,,8,R_3iUS8fejPRsohjo,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: hi everybody
<br>Player3-Democrat: hello
<br>Player1-Democrat: I hyper fixated on the large dots... my bad.
<br>Player2-Republican: Howdy, I am an overestimater I guess. 
<br>Player4-Republican: hah-i just took a wid guess
<br>Player3-Democrat: I kinda counted a corner in the time given and then just guessed more or less
<br>Player4-Republican: wild
<br> *** Player2-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:02:17,2023-09-12 16:12:36,0,172.59.137.208,100,618,1,2023-09-12 16:12:37,R_3nSp879pYrFrxVO,,,,,40.4339,-79.9996,anonymous,EN,1,63f7a3efa5b4d0027e3185f0,1,0,0,7.745,0,0,0,3.118,0,150,0,0,15.749,0,,,,,,,19,19,15,18,18,14,0,0,27.519,0,1,4,868,51,Region #2,14,3,0,0,9.909,0,0,0,12.383,0,0,0,25.025,0,,,,,,,,,,,,,,,1,4,10,N/A,,,,,0,0,45.022,0,,,,,,,,,"I'm not sure. ",1,,1,,1,,N/A,32,1,,7,7,1,1,6392NwKkvp,MoHi_Study2,,12,R_3nSp879pYrFrxVO,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player3-Democrat: Hi everyone 
<br>Player4-Republican: Hello! 
<br>Player1-Democrat: Hi
<br>Player2-Republican: It was tricky.
<br>Player2-Republican: Hello
<br>Player3-Democrat: Yea it was difficult
<br>Player2-Republican: There were large and small dots.
<br>Player1-Democrat: i guessed too low
<br>Player4-Republican: It was, I was an underestimater... 
<br>Player2-Republican: I guessed too high
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:00:02,2023-09-12 16:12:36,0,172.56.69.202,100,754,1,2023-09-12 16:12:37,R_1duwuJZsJFgTsQu,,,,,33.7485,-84.3871,anonymous,EN,1,5de831cad4995d000c5fb540,1,0,0,22.193,0,0,0,3.007,0,170,0,0,0.448,0,,,,,,,19,18,13,13,13,9,0,0,22.452,0,5,4,870,51,Region #2,14,3,0,0,7.293,0,0,0,13.765,0,0,0,25.007,0,,,,,,,,,,,0,0,46.377,0,2,7,5,no,,,,,,,,,,,,,,,,,"I have no idea, nor do I guess at such, because they literally can be about anything.",2,I have no reason to believe that I was.,2,"I don't know, just have no belief there were other participants.",1,,A financial crash is coming.,54,1,,7,7,1,1,6392NwKkvp,MoHi_Study2,,7,R_1duwuJZsJFgTsQu,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player4-Republican: I would have liked to see the dots a bit longer.
<br>Player1-Democrat: I didn't think it was hard to estimate, but apparently I did. 
<br>Player2-Republican: The experience was frivolous.
<br>Player3-Democrat: Not sure how I feel about being an overestimator. It was a bit tricky trying to complete the task accurately.
<br>Player1-Democrat: I agree player 2
<br> *** Player3-Democrat has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-12 15:58:50,2023-09-12 16:12:40,0,143.55.93.115,100,829,1,2023-09-12 16:12:40,R_2rOemUXssDtmBqb,,,,,39.9279,-120.9697,anonymous,EN,1,5dcc3ec7db13278d75c8622f,1,0,0,10.46,0,0,0,3.118,0,50,0,0,0.484,0,,,,,,,18,17,13,17,17,13,0,0,73.145,0,1,4,595,217,Region #2,15,3,0,0,7.149,0,0,0,32.724,0,0,0,25.114,0,,,,,,,,,,,,,,,1,6,8,none,,,,,0,0,45.012,0,,,,,,,,,no idea,1,,1,,1,,,30,2,,7,6,1,1,6392NwKkvp,MoHi_Study2,,4,R_2rOemUXssDtmBqb,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player2-Republican: Hi
<br>Player3-Democrat: Hi
<br>Player1-Democrat: Hello!
<br>Player3-Democrat: It went really fast so it was hard to guess how many there were
<br>Player4-Republican: I dont know why they put political groups. I mean, HI!
<br>Player3-Democrat: LOL
<br>Player2-Republican: Yes , i agree that was challenging
<br> *** Player3-Democrat has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-12 15:59:18,2023-09-12 16:12:51,0,209.74.122.229,100,813,1,2023-09-12 16:12:52,R_1HnrjN2RqWfpJ9L,,,,,42.4941,-85.2452,anonymous,EN,1,62694f79608ed29b7af936b1,1,0,0,63.207,0,0,0,3.122,0,125,0,0,17.495,0,,,,,,,19,19,14,13,13,9,0,0,24.998,0,1,4,314,274,Region #1,15,3,0,0,13.112,0,0,0,18.967,0,0,0,25.679,0,1,7.716,7.716,21.477,1,1,1,1,7,Its definetly interesting i chose green because the red task i was horrible at not because i wanted shorter time,,,,,,,,,,,,,,,,,,,,,,,,,To see if how fair minded most people are,1,,1,,1,,Im grateful but its hard to understand why you would pay this amount of money for such a short task. I would love to know why if im allowed to know or if you even read this stuff i have found most researchers do not read what people write so i stopped wasting my time.,48,2,,7,7,1,1,6392NwKkvp,MoHi_Study2,,6,R_1HnrjN2RqWfpJ9L,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player1-Democrat: Hello
<br>Player2-Republican: Hello everyone
<br>Player3-Democrat: Hi Everyone 
<br>Player4-Republican: Well I found out I'm an overestimator.
<br>Player2-Republican: I was labeled over esimater
<br>Player1-Democrat: Same I am as well
<br>Player3-Democrat: The task was simple and straight to the point, I felt it was hard to because of how quickly it flashed 
<br>Player2-Republican: I always hought of myself as an under estimater
<br>Player1-Democrat: I agree
<br>Player4-Republican: There was a lot to take in.
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>Player2-Republican: I agree not much time to cout
<br>",,chatLog,,,
2023-09-12 15:59:39,2023-09-12 16:12:54,0,24.148.38.21,100,795,1,2023-09-12 16:12:55,R_2qwtT0kmmOUNWXQ,,,,,41.8482,-87.6521,anonymous,EN,1,64e242f129d42482d05a122b,1,0,0,46.532,0,0,0,3.118,0,89,0,0,14.003,0,19,19,15,13,13,9,,,,,,,0,0,22.9,0,1,4,599,210,Region #2,14,3,0,0,7.582,0,0,0,36.168,0,0,0,25.013,0,,,,,,,,,,,,,,,2,5,9,No,,,,,,,,,,,,,0,0,45.11,0,Really wasn't sure,1,,1,,1,,No,45,2,,3,2,1,1,6392NwKkvp,MoHi_Study2,,7,R_2qwtT0kmmOUNWXQ,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player4-Republican: I would have liked to see the dots a bit longer.
<br>Player1-Democrat: I didn't think it was hard to estimate, but apparently I did. 
<br>Player2-Republican: The experience was frivolous.
<br>Player3-Democrat: Not sure how I feel about being an overestimator. It was a bit tricky trying to complete the task accurately.
<br>Player1-Democrat: I agree player 2
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 15:59:11,2023-09-12 16:12:57,0,67.86.112.70,100,825,1,2023-09-12 16:12:58,R_6L3Lw4E8Nl4uaCR,,,,,40.6115,-74.0156,anonymous,EN,1,60ca4cfb5c287146cad0695a,1,115.892,115.892,117.339,1,2.301,2.301,3.109,1,60,0,0,7.735,0,,,,,,,19,19,15,13,13,9,8.381,20.777,21.742,2,4,5,873,57,Region #2,14,3,0,0,22.354,0,21.954,21.954,24.445,1,0,0,25.012,0,,,,,,,,,,,,,,,1,6,9,,,,,,,,,,0,0,45.007,0,,,,,How one may change their actions depending on if they are a republican or democrat.,1,,1,,1,,Good luck with study,31,1,,7,6,1,1,6392NwKkvp,MoHi_Study2,,5,R_6L3Lw4E8Nl4uaCR,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player1-Democrat: Hi
<br>Player4-Republican: Hey
<br>Player4-Republican: I was expecting to have more time to count
<br>Player2-Republican: Hello estimators....
<br>Player4-Republican: it was rather quick
<br>Player3-Democrat: ewwwwwwww Republicans! 😩
<br>Player3-Democrat: 88 for me 
<br>Player4-Republican: i said 60
<br>Player2-Republican: I guessed 75
<br>Player1-Democrat: I said 45
<br>Player4-Republican: hey repubplican :)
<br>Player3-Democrat: i won
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>Player4-Republican: lol
<br>",,chatLog,,,
2023-09-12 16:01:13,2023-09-12 16:13:12,0,96.244.207.203,100,718,1,2023-09-12 16:13:13,R_2yk26Gy3j47MzMl,,,,,39.4126,-76.5789,anonymous,EN,1,6478d8ebc903ff941f361448,1,0,0,56.053,0,1.518,2.054,3.008,2,50,0,0,45.669,0,17,17,13,14,14,10,,,,,,,7.818,22.105,22.983,6,1,4,872,44,Region #2,17,3,0,0,7.219,0,9.074,9.074,11.468,1,0,0,25.11,0,,,,,,,,,,,0,0,45.109,0,1,6,4,no,,,,,,,,,,,,,,,,,Something about partisan divides and trust?,2,The interaction did not feel real,2,It seems as if they never are in these studies.,1,,Nope,46,2,,7,2,1,1,6392NwKkvp,MoHi_Study2,,9,R_2yk26Gy3j47MzMl,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player4-Republican: whats uo
<br>Player4-Republican: whats uo
<br>Player2-Republican: hi
<br>Player1-Democrat: Hi
<br>Player4-Republican: my picture had so many dots
<br>Player4-Republican: my picture had so many dots
<br>Player1-Democrat: Mine did too
<br>Player4-Republican: couldnt count them lol
<br>Player4-Republican: couldnt count them lol
<br>Player1-Democrat: Honestly I just made my best guess and then moved on
<br>Player4-Republican: fr
<br>Player4-Republican: fr
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:00:22,2023-09-12 16:13:31,0,107.85.123.223,100,789,1,2023-09-12 16:13:32,R_p0PaUEcwYOdzuHD,,,,,37.7809,-122.4245,anonymous,EN,1,5f6e2f793c9b1032dbe72def,1,0,0,24.866,0,0,0,3.115,0,130,0,0,1.437,0,,,,,,,18,18,13,14,13,10,0,0,23.498,0,1,4,770,279,Region #2,18,3,0,0,12.97,0,12.03,12.03,12.365,1,0,0,25.112,0,,,,,,,,,,,0,0,45.006,0,2,5,7,n/a,,,,,,,,,,,,,,,,,I don't know,1,,1,,1,,n/a,34,1,,7,6,1,1,6392NwKkvp,MoHi_Study2,,9,R_p0PaUEcwYOdzuHD,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player4-Republican: whats uo
<br>Player4-Republican: whats uo
<br>Player2-Republican: hi
<br>Player1-Democrat: Hi
<br>Player4-Republican: my picture had so many dots
<br>Player4-Republican: my picture had so many dots
<br>Player1-Democrat: Mine did too
<br>Player4-Republican: couldnt count them lol
<br>Player4-Republican: couldnt count them lol
<br>Player1-Democrat: Honestly I just made my best guess and then moved on
<br>Player4-Republican: fr
<br>Player4-Republican: fr
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:00:34,2023-09-12 16:13:34,0,108.73.72.233,100,779,1,2023-09-12 16:13:35,R_yP8Oj5zG5bLJNXb,,,,,26.125,-80.267,anonymous,EN,1,5dd40277e08a363e4e006384,1,0,0,106.344,0,0,0,3.018,0,65,0,0,0.441,0,,,,,,,18,18,13,14,13,9,0,0,21.591,0,1,4,874,54,Region #2,14,3,0,0,10.471,0,12.384,12.384,26.101,1,0,0,25.016,0,,,,,,,,,,,,,,,1,3,8,,,,,,,,,,0,0,45.11,0,,,,,To see how different political affiliates react to each other.,1,,1,,1,,NA,35,2,,7,6,1,1,6392NwKkvp,MoHi_Study2,,12,R_yP8Oj5zG5bLJNXb,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player3-Democrat: Hi everyone 
<br>Player4-Republican: Hello! 
<br>Player1-Democrat: Hi
<br>Player2-Republican: It was tricky.
<br>Player2-Republican: Hello
<br>Player3-Democrat: Yea it was difficult
<br>Player2-Republican: There were large and small dots.
<br>Player1-Democrat: i guessed too low
<br>Player4-Republican: It was, I was an underestimater... 
<br>Player2-Republican: I guessed too high
<br> *** Player3-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:02:11,2023-09-12 16:13:40,0,98.97.36.55,100,688,1,2023-09-12 16:13:41,R_0x0KC6GVfBXLVYZ,,,,,47.6034,-122.3414,anonymous,EN,1,5bfd81fb2feab400014d9060,1,0,0,132.453,0,0,0,3.109,0,80,0,0,24.418,0,,,,,,,17,17,13,15,15,10,0,0,26.12,0,2,4,592,325,Region #2,15,3,0,0,9.888,0,0,0,11.828,0,0,0,25.006,0,,,,,,,,,,,,,,,1,4,9,no,,,,,,,,,0,0,45.117,0,,,,,How we see groups,1,,1,,1,,,41,1,,7,5,1,1,6392NwKkvp,MoHi_Study2,,14,R_0x0KC6GVfBXLVYZ,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Well I underestimated again. 
<br>Player3-Democrat: I guessed 265. My brain had no idea. 
<br>Player1-Democrat: I did 102.
<br>Player4-Republican: ha I was at 80
<br>Player2-Republican: Welcome from an overestimater from North Carolina
<br>Player1-Democrat: It was pretty difficult in my opinion.
<br>Player3-Democrat: Wow you really underestimated lol. I though I’d be over 
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,
