StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q138,Q145,match.timer_First.Click,match.timer_Last.Click,match.timer_Page.Submit,match.timer_Click.Count,Q29_First.Click,Q29_Last.Click,Q29_Page.Submit,Q29_Click.Count,Q28,get.timer_First.Click,get.timer_Last.Click,get.timer_Page.Submit,get.timer_Click.Count,Q60_First.Click,Q60_Last.Click,Q60_Page.Submit,Q60_Click.Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First.Click,Q147_Last.Click,Q147_Page.Submit,Q147_Click.Count,Q55_First.Click,Q55_Last.Click,Q55_Page.Submit,Q55_Click.Count,Q57_First.Click,Q57_Last.Click,Q57_Page.Submit,Q57_Click.Count,Q20,Q100_First.Click,Q100_Last.Click,Q100_Page.Submit,Q100_Click.Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First.Click,Q34_Last.Click,Q34_Page.Submit,Q34_Click.Count,Q140_First.Click,Q140_Last.Click,Q140_Page.Submit,Q140_Click.Count,fairness.new.,fairness,guesstimate.new._1,feedback..new.,Q75_First.Click,Q75_Last.Click,Q75_Page.Submit,Q75_Click.Count,Q76_First.Click,Q76_Last.Click,Q76_Page.Submit,Q76_Click.Count,Q77_First.Click,Q77_Last.Click,Q77_Page.Submit,Q77_Click.Count,Q78_First.Click,Q78_Last.Click,Q78_Page.Submit,Q78_Click.Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create.New.Field.or.Choose.From.Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions,condition,condition.f
2023-06-07T15:22:33Z,2023-06-07T15:33:30Z,0,208.38.225.63,100,656,1,2023-06-07T15:33:31Z,R_1OivdYRmaem4h5c,NA,NA,NA,NA,39.942,-84.1663,anonymous,EN,1,6111bfb55f65580a22c1608c,1,1,0,0,113.996,0,0,0,3.014,0,75,0,0,16.168,0,12.402,12.849,25.524,2,1,4,256,259,Region #1,15,3,0,0,14.368,0,0,0,13.095,0,0,0,25.008,0,1,13.83,13.83,16.926,1,1,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Testing your blind choice theory,1,NA,2,I was not shown a screen recording,1,NA,NA,14,2,NA,7,5,1,1,6392NwKkvp,Study1_MoHi10,NA,114,R_1OivdYRmaem4h5c,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: they showed the picture for so little time
<br>Player1-Overestimator: It was hard for me to estimate the number of dots lol
<br>Player2-Underestimator: I think it was just impossible to guess the exact number in that time frame.
<br>Player1-Overestimator: They showed it very shortly for me too
<br>Player3-Overestimator: Same here. Very short time frame to look.
<br>Player4-Underestimator: yea
<br>Player2-Underestimator: You all real?
<br>Player3-Overestimator: Plus, with all the different sizes.
<br>Player1-Overestimator: I would like to know how many are there now
<br> *** Player1-Overestimator has left the chat ***
<br>Player1-Overestimator: yes
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self
2023-06-07T15:25:38Z,2023-06-07T15:33:35Z,0,100.2.36.60,100,477,1,2023-06-07T15:33:36Z,R_Y4V3aGxEeg7AwG5,NA,NA,NA,NA,40.7123,-74.0068,anonymous,EN,1,5bdc96a7ba6cc10001854ac8,1,1,0,0,68.402,0,0,0,3.007,0,42,0,0,8.432,0,0,0,25.366,0,1,4,647,82,Region #2,18,3,0,0,7.187,0,0,0,11.182,0,0,0,25.108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.06,0,2,4,10,NA,NA,NA,NA,NA,0,0,15.11,0,NA,NA,NA,NA,NA,NA,NA,NA,Assessing if people would give themselves easier tasks,2,It felt scripted,2,It seemed rehearsed and too easy,1,NA,NA,26,2,NA,3,3,1,1,6392NwKkvp,Study1_MoHi10,NA,115,R_Y4V3aGxEeg7AwG5,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player3-Overestimator: Hi, how did you do in the previous task?
<br>Player2-Underestimator: I underestimated the amount of dots
<br>Player4-Underestimator: It was a bit tough because it was such a short time
<br>Player1-Overestimator: I overestimated, but I'm sure only by like one or two
<br>Player3-Overestimator: I overestimated, but sometimes I feel like those pictures are to trick you with that type of stuff.
<br>Player4-Underestimator: yeah, the different sizes didn't help
<br>Player1-Overestimator: for sure
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup
2023-06-07T15:17:29Z,2023-06-07T15:33:38Z,0,174.58.192.159,100,968,1,2023-06-07T15:33:38Z,R_12xVc8jxsbB4ql2,NA,NA,NA,NA,28.2534,-81.6421,anonymous,EN,1,59f66d8f7086f8000194141c,1,1,0.91,24.548,467.201,3,0,0,3.052,0,50,0,0,0.529,0,0,0,23.159,0,1,3,NA,NA,NA,17,3,0.418,4.431,7.031,4,10.87,10.87,11.154,1,0,0,25.008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.666,0,1,4,10,NA,0,0,15.062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,See what percent of people will choose the shorter task,2,Responses seemed fake,2,Cursor movement seemed stiff and unnatural,1,NA,NA,14,3,NA,7,1,1,1,6392NwKkvp,Study1_MoHi10,NA,112,R_12xVc8jxsbB4ql2,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: wow much dots
<br>Player3-Overestimator: Hello, yes, I overestimated the amount.
<br>Player1-Overestimator: me too
<br>Player4-Underestimator: I said 80 and I was under
<br>Player3-Overestimator: Haha, they didn't give me time to count them. 
<br>Player1-Overestimator: I said 50 and was over
<br>Player3-Overestimator: I said 100 
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup
2023-06-07T15:21:57Z,2023-06-07T15:33:38Z,0,172.58.99.199,100,701,1,2023-06-07T15:33:39Z,R_tYdYYs5Kn0EX1NT,NA,NA,NA,NA,29.7925,-95.3673,anonymous,EN,1,6286b299b72d9737157f9a66,1,1,49.147,49.147,49.487,1,0,0,3.11,0,68,0,0,101.665,0,0,0,22.004,0,1,4,555,331,Region #2,14,3,0,0,9.529,0,0,0,11.194,0,16.501,16.501,25.008,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.4,0,2,2,10,It should just be the randomizer by default,0,0,15.108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oh, I guess to judge my irritation at being assigned the red tasks after watching douche 3 give themselves the green tasks",1,NA,1,NA,1,NA,I was about to get real irritated!,24,1,NA,4,2,1,1,6392NwKkvp,Study1_MoHi10,NA,113,R_tYdYYs5Kn0EX1NT,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: Yo! How much did everyone guess?
<br>Player3-Overestimator: 65
<br>Player4-Underestimator: 69 here
<br>Player2-Underestimator: Hi I was an underestimator.
<br>Player2-Underestimator: I guessed 20
<br>Player1-Overestimator: It was really difficult to estimate. 40
<br>Player4-Underestimator: Huh I underestimated with a higher number
<br>Player1-Overestimator: I was overestimater
<br>Player2-Underestimator: I had a hard time with estimating it
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>Player1-Overestimator: Waaaaa
<br>",NA,chatLog,NA,NA,NA,4,outgroup
2023-06-07T15:22:51Z,2023-06-07T15:33:48Z,0,172.100.110.127,100,657,1,2023-06-07T15:33:49Z,R_2YboFubzEwGhjbW,NA,NA,NA,NA,42.6701,-73.7754,anonymous,EN,1,6101dba30506a0ab5e18c194,1,1,0,0,8.065,0,0,0,3.007,0,65,0,0,99.28,0,0,0,21.906,0,1,4,186,68,Region #1,17,3,0,0,9.621,0,0,0,22.894,0,0,0,25.108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.87,0,1,4,9,NA,NA,NA,NA,NA,0,0,15.009,0,NA,NA,NA,NA,NA,NA,NA,NA,To see if a person would give someone else a longer task in order to get themselves a shorter task,1,NA,1,NA,1,NA,NA,14,3,NA,7,3,1,1,6392NwKkvp,Study1_MoHi10,NA,113,R_2YboFubzEwGhjbW,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: Yo! How much did everyone guess?
<br>Player3-Overestimator: 65
<br>Player4-Underestimator: 69 here
<br>Player2-Underestimator: Hi I was an underestimator.
<br>Player2-Underestimator: I guessed 20
<br>Player1-Overestimator: It was really difficult to estimate. 40
<br>Player4-Underestimator: Huh I underestimated with a higher number
<br>Player1-Overestimator: I was overestimater
<br>Player2-Underestimator: I had a hard time with estimating it
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup
2023-06-07T15:19:17Z,2023-06-07T15:34:17Z,0,98.118.132.83,100,899,1,2023-06-07T15:34:18Z,R_BWIZ3GJ6NgSukLv,NA,NA,NA,NA,42.7368,-78.8358,anonymous,EN,1,5b6f49b7d60bdd0001ade437,1,1,100.063,100.063,100.53,1,0,0,3.117,0,80,0,0,211.536,0,0,0,21.356,0,1,4,870,48,Region #2,14,3,0,0,7.528,0,0,0,12.788,0,0,0,25.01,0,2,8.379,8.379,16.238,1,NA,2,7,6,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,altruism,1,NA,2,It took too long to get to the previous steps,1,NA,none,59,1,NA,7,5,1,1,6392NwKkvp,Study1_MoHi10,NA,112,R_BWIZ3GJ6NgSukLv,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: wow much dots
<br>Player3-Overestimator: Hello, yes, I overestimated the amount.
<br>Player1-Overestimator: me too
<br>Player4-Underestimator: I said 80 and I was under
<br>Player3-Overestimator: Haha, they didn't give me time to count them. 
<br>Player1-Overestimator: I said 50 and was over
<br>Player3-Overestimator: I said 100 
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self
2023-06-07T15:24:42Z,2023-06-07T15:34:31Z,0,137.99.142.44,100,589,1,2023-06-07T15:34:32Z,R_3GxH6JNgyPFOwD0,NA,NA,NA,NA,41.8006,-72.2466,anonymous,EN,1,63e51e847dc27b854c65e81e,1,1,2.623,2.623,40.785,1,0,0,3.01,0,79,0,0,0.516,0,2,20.5,23.121,6,1,4,875,50,Region #2,16,3,2.758,6.109,7.078,3,0,0,11.789,0,0,0,25.107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.098,0,0,0,2.407,0,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,to see how we feel when someone else is incharge of us and themselves based on one option that s better than the other,2,"because it seemed to quick, and the responses seemed a bit formal",2,just based on the study itself,1,NA,NA,11,1,NA,2,3,1,1,6392NwKkvp,Study1_MoHi10,NA,114,R_3GxH6JNgyPFOwD0,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: they showed the picture for so little time
<br>Player1-Overestimator: It was hard for me to estimate the number of dots lol
<br>Player2-Underestimator: I think it was just impossible to guess the exact number in that time frame.
<br>Player1-Overestimator: They showed it very shortly for me too
<br>Player3-Overestimator: Same here. Very short time frame to look.
<br>Player4-Underestimator: yea
<br>Player2-Underestimator: You all real?
<br>Player3-Overestimator: Plus, with all the different sizes.
<br>Player1-Overestimator: I would like to know how many are there now
<br> *** Player1-Overestimator has left the chat ***
<br>Player1-Overestimator: yes
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other
2023-06-07T15:24:10Z,2023-06-07T15:35:09Z,0,71.80.18.66,100,659,1,2023-06-07T15:35:10Z,R_24oyVobh3WKZ9cL,NA,NA,NA,NA,35.1366,-84.8495,anonymous,EN,1,5caa9cf483762200161a6986,1,1,0,0,17.33,0,0,0,3.012,0,60,0,0,4.103,0,0,0,23.416,0,1,3,593,218,Region #2,15,3,0,0,10.198,0,0,0,20.669,0,0,0,25.113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.202,0,1,6,8,NA,NA,NA,NA,NA,0,0,15.006,0,NA,NA,NA,NA,NA,NA,NA,NA,To see whether someone would choose their own tasks or leave it up to chance,1,NA,2,"I feel like it's possible everyone was told they didn't get chosen and were shown a premade video of the ""chosen"" participant.",1,NA,NA,23,2,NA,7,1,1,1,6392NwKkvp,Study1_MoHi10,NA,114,R_24oyVobh3WKZ9cL,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: they showed the picture for so little time
<br>Player1-Overestimator: It was hard for me to estimate the number of dots lol
<br>Player2-Underestimator: I think it was just impossible to guess the exact number in that time frame.
<br>Player1-Overestimator: They showed it very shortly for me too
<br>Player3-Overestimator: Same here. Very short time frame to look.
<br>Player4-Underestimator: yea
<br>Player2-Underestimator: You all real?
<br>Player3-Overestimator: Plus, with all the different sizes.
<br>Player1-Overestimator: I would like to know how many are there now
<br> *** Player1-Overestimator has left the chat ***
<br>Player1-Overestimator: yes
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup
2023-06-07T15:12:46Z,2023-06-07T15:35:24Z,0,173.24.144.70,100,1357,1,2023-06-07T15:35:25Z,R_3hzt9TEKHqgeTTD,NA,NA,NA,NA,35.6208,-117.6732,anonymous,EN,1,631f42113c39c2121e543b18,1,1,0,0,8.817,0,0.735,0.735,3.011,1,42,0,0,0.593,0,11.353,20.873,21.866,4,1,4,261,262,Region #1,17,3,0,0,26.122,0,5.164,12.989,17.073,2,0,0,25.018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.608,0,1,6,5,No.,0,0,15.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To test people's beliefs.,1,NA,1,NA,1,NA,"Yes. I enjoyed taking part in this study. As a token of thanks, I would like to offer you a wonderful deal. In trade for nothing, I will let you know participant preferences. In other words, if you would like, I will tell you what sounds more appealing to the average participant. Or I could answer questions. Whatever the case is, I will provide you with quality answers-for free! I'd also like to say that this study was well created. I would suggest offering bonuses to the top 10 participants in the future. This would encourage participants like me to try harder and put more effort into the task.",26,2,NA,2,5,1,1,6392NwKkvp,Study1_MoHi10,NA,113,R_3hzt9TEKHqgeTTD,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: Yo! How much did everyone guess?
<br>Player3-Overestimator: 65
<br>Player4-Underestimator: 69 here
<br>Player2-Underestimator: Hi I was an underestimator.
<br>Player2-Underestimator: I guessed 20
<br>Player1-Overestimator: It was really difficult to estimate. 40
<br>Player4-Underestimator: Huh I underestimated with a higher number
<br>Player1-Overestimator: I was overestimater
<br>Player2-Underestimator: I had a hard time with estimating it
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>Player1-Overestimator: Waaaaa
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup
2023-06-07T15:26:28Z,2023-06-07T15:35:43Z,0,97.83.213.11,100,555,1,2023-06-07T15:35:44Z,R_2dgLFlotiRm3pFN,NA,NA,NA,NA,43.4219,-88.1847,anonymous,EN,1,5fb7c9683359973a5ebb4076,1,1,0,0,7.798,0,0,0,3.005,0,50,0,0,9.934,0,0,0,22.332,0,1,1,778,285,Region #2,14,3,0,0,7.083,0,0,0,14.101,0,0,0,25.006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.017,0,0,0,4.017,0,1,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I think you wanted to see if people were more likely to randomly distribute tasks or to pick whatever they wanted most.  And also, to see how outside observers felt about that decision process",2,Their responses seemed fairly mechanical,2,Because it would make sense in the scope of the experiment to just show a video of what you wanted the participants to see.,1,NA,NA,36,1,NA,7,5,1,1,6392NwKkvp,Study1_MoHi10,NA,115,R_2dgLFlotiRm3pFN,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player3-Overestimator: Hi, how did you do in the previous task?
<br>Player2-Underestimator: I underestimated the amount of dots
<br>Player4-Underestimator: It was a bit tough because it was such a short time
<br>Player1-Overestimator: I overestimated, but I'm sure only by like one or two
<br>Player3-Overestimator: I overestimated, but sometimes I feel like those pictures are to trick you with that type of stuff.
<br>Player4-Underestimator: yeah, the different sizes didn't help
<br>Player1-Overestimator: for sure
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other
2023-06-07T15:21:53Z,2023-06-07T15:35:47Z,0,97.82.216.154,100,834,1,2023-06-07T15:35:47Z,R_3PNS09IwlEMiqd6,NA,NA,NA,NA,35.5397,-82.5151,anonymous,EN,1,60c50f3ccf2eebcf270b9488,1,1,0,0,9.189,0,0,0,3.126,0,100,0,0,194.226,0,15.686,15.686,37.101,1,1,4,109,348,Region #1,17,3,0,0,7.46,0,0,0,11.554,0,0,0,25.019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.665,0,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.129,0,NA,NA,NA,NA,To see how many people in the over or under group choose the task that takes less time.,1,NA,1,NA,1,NA,NA,46,2,NA,7,2,1,1,6392NwKkvp,Study1_MoHi10,NA,112,R_3PNS09IwlEMiqd6,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: wow much dots
<br>Player3-Overestimator: Hello, yes, I overestimated the amount.
<br>Player1-Overestimator: me too
<br>Player4-Underestimator: I said 80 and I was under
<br>Player3-Overestimator: Haha, they didn't give me time to count them. 
<br>Player1-Overestimator: I said 50 and was over
<br>Player3-Overestimator: I said 100 
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup
2023-06-07T15:22:22Z,2023-06-07T15:36:07Z,0,72.207.47.153,100,824,1,2023-06-07T15:36:08Z,R_26nUSlrfBPlPMpZ,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,1,575865ba7b74a80006de2689,1,1,0,0,15.681,0,0,0,3.133,0,46,0,0,0.551,0,0,0,23.494,0,1,4,597,213,Region #2,14,3,0,0,10.299,0,0,0,21.269,0,0,0,25.027,0,1,21.122,21.122,22.429,1,1,1,1,9,No.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The purpose of this experiment was to see how fair individuals are with each other.,1,NA,1,NA,1,NA,N/A.,23,1,NA,4,1,1,1,6392NwKkvp,Study1_MoHi10,NA,115,R_26nUSlrfBPlPMpZ,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player3-Overestimator: Hi, how did you do in the previous task?
<br>Player2-Underestimator: I underestimated the amount of dots
<br>Player4-Underestimator: It was a bit tough because it was such a short time
<br>Player1-Overestimator: I overestimated, but I'm sure only by like one or two
<br>Player3-Overestimator: I overestimated, but sometimes I feel like those pictures are to trick you with that type of stuff.
<br>Player4-Underestimator: yeah, the different sizes didn't help
<br>Player1-Overestimator: for sure
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self
