StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match.timer_First.Click,match.timer_Last.Click,match.timer_Page.Submit,match.timer_Click.Count,Q29_First.Click,Q29_Last.Click,Q29_Page.Submit,Q29_Click.Count,Q28,get.timer_First.Click,get.timer_Last.Click,get.timer_Page.Submit,get.timer_Click.Count,dem_ingroup1,dem_ingroup2,dem_ingroup3,rep_outgroup1,rep_outgroup2,rep_outgroup3,rep_ingroup1,rep_ingroup2,rep_ingroup3,dem_outgroup1,dem_outgroup2,dem_outgroup3,Q60_First.Click,Q60_Last.Click,Q60_Page.Submit,Q60_Click.Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First.Click,Q147_Last.Click,Q147_Page.Submit,Q147_Click.Count,Q55_First.Click,Q55_Last.Click,Q55_Page.Submit,Q55_Click.Count,Q57_First.Click,Q57_Last.Click,Q57_Page.Submit,Q57_Click.Count,cond1_selection,Q100_First.Click,Q100_Last.Click,Q100_Page.Submit,Q100_Click.Count,Q84,Q141,Q142,Q143_1,Q144,cond2_timing_First.Click,cond2_timing_Last.Click,cond2_timing_Page.Submit,cond2_timing_Click.Count,fairness.new.,fairness,guesstimate.new._1,feedback..new.,dem3_timing_First.Click,dem3_timing_Last.Click,dem3_timing_Page.Submit,dem3_timing_Click.Count,rep4_timing_First.Click,rep4_timing_Last.Click,rep4_timing_Page.Submit,rep4_timing_Click.Count,dem1_timing_First.Click,dem1_timing_Last.Click,dem1_timing_Page.Submit,dem1_timing_Click.Count,rep2_timing_First.Click,rep2_timing_Last.Click,rep2_timing_Page.Submit,rep2_timing_Click.Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create.New.Field.or.Choose.From.Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,aid,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions,condition,condition.f,CI_difference_dems,CI_difference_reps,full_fairness
2023-09-21T16:05:33Z,2023-09-21T16:20:41Z,0,172.58.87.160,100,907,1,2023-09-21T16:20:42Z,R_3nNvOsMnKD9fH3y,NA,NA,NA,NA,44.9399,-93.2548,anonymous,EN,1,5dbe5d44aab19f35c5459b57,1,0,0,9.28,0,0,0,3.014,0,67,0,0,148.538,0,7,7,6,1,1,1,NA,NA,NA,NA,NA,NA,0,0,23.351,0,5,4,616,74,Region #2,14,3,0,0,10.602,0,0,0,20.862,0,0,0,25.008,0,1,15.777,15.777,16.731,1,1,1,1,10,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To determine how people would assign work tasks and how it corresponds to their political preference.,1,NA,1,NA,1,NA,N/A,39,2,NA,7,2,1,1,6392NwKkvp,MoHi_Study2,NA,47,R_3nNvOsMnKD9fH3y,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player1-Democrat: I was an underestimator, how about you guys?
<br>Player4-Republican: Hello everyone! I am an underestimator, too.
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>Player3-Democrat: Hi everyone. The experience wasn't very meaningful since it was just one trial and no feedback as to how many there really were. I was an overestimator apparently though.
<br>",NA,chatLog,NA,NA,NA,1,self,5.666666666666667,NA,1
2023-09-21T16:00:36Z,2023-09-21T16:22:43Z,0,70.231.5.68,100,1327,1,2023-09-21T16:22:44Z,R_2ebutJam8RoaHNp,NA,NA,NA,NA,30.2775,-97.6824,anonymous,EN,1,63fb7bd7941b345c37a9c54e,1,0,0,16.742,0,0,0,3.116,0,60,0,0,0.001,0,6,7,6,3,2,3,NA,NA,NA,NA,NA,NA,0,0,46.537,0,1,4,791,355,Region #2,17,3,0,0,48.995,0,0,0,19.013,0,0,0,25.114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.009,0,NA,NA,NA,NA,To observe how easily people can socialize with strangers,1,NA,1,NA,1,NA,NA,44,1,NA,7,1,1,1,6392NwKkvp,MoHi_Study2,NA,43,R_2ebutJam8RoaHNp,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player2-Republican: Hello!
<br>Player3-Democrat: hi guys
<br>Player1-Democrat: hello!
<br>Player4-Republican: Howdy... is this the island for broken toys (Overestimators)?
<br>Player1-Democrat: I was an underestimator for sure
<br>Player4-Republican: I guessed 46..I'm so ashamed.
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup,3.6666666666666665,NA,4
2023-09-21T16:03:43Z,2023-09-21T16:22:44Z,0,216.137.199.194,100,1140,1,2023-09-21T16:22:44Z,R_eWja2vF8YDtezip,NA,NA,NA,NA,61.6303,-148.9872,anonymous,EN,1,C1LF6Q4F,1,0,0,375.335,0,0,0,3.011,0,112,0,0,52.025,0,NA,NA,NA,NA,NA,NA,6,6,6,1,1,1,0,0,21.729,0,1,4,397,229,Region #1,17,3,0,0,13.538,0,0,0,20.552,0,0,0,25.112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,9,NA,0,0,45.007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,how long a person will wait for an action,1,NA,1,NA,1,NA,NA,47,2,NA,7,6,1,1,6392NwKkvp,MoHi_Study2,NA,51,R_eWja2vF8YDtezip,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player2-Republican: Hi
<br>Player3-Democrat: my parents always said I underestimate myself. I guess they were right
<br>Player2-Republican: yes it was a little hard to estimate it but I overestimated 
<br>Player2-Republican: was a quick decision 
<br>Player3-Democrat: ture
<br> *** Player3-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup,NA,5,4
2023-09-21T16:00:05Z,2023-09-21T16:23:23Z,0,73.105.0.212,100,1398,1,2023-09-21T16:23:24Z,R_1M5lOq118wgjzXH,NA,NA,NA,NA,29.7959,-81.2631,anonymous,EN,1,63624e53b014a5fc8b293253,1,0,0,53.04,0,0,0,3.106,0,87,0,0,246.797,0,NA,NA,NA,NA,NA,NA,5,3,2,4,4,1,0,0,27.328,0,1,4,852,229,Region #2,17,3,0,0,13.095,0,0,0,27.635,0,0,0,25.007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,10,No,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.007,0,NA,NA,NA,NA,To see if people get upset with opposing political party members when choosing options they don't agree with?,1,NA,2,Because I feel like this is a controlled study.,1,NA,"This was fun. In all honesty, I really was looking forward to the tasks that never materialized though.",47,1,NA,7,5,1,1,6392NwKkvp,MoHi_Study2,NA,42,R_1M5lOq118wgjzXH,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player4-Republican: I guess 87 lol
<br>Player1-Democrat: Hello!
<br>Player3-Democrat: HI
<br>Player4-Republican: I was over
<br>Player1-Democrat: I went with 50 - I've no idea how to estimate that kind of thing
<br>Player3-Democrat: Under as well
<br>Player4-Republican: yeah that was hard
<br>Player1-Democrat: I was under - I guess that's what Democrat means here
<br> *** Player4-Republican has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup,NA,0.3333333333333333,4
2023-09-21T16:05:22Z,2023-09-21T16:24:15Z,0,73.139.228.225,100,1132,1,2023-09-21T16:24:16Z,R_3R95YLaBgxLTZCN,NA,NA,NA,NA,26.1166,-80.3192,anonymous,EN,1,5ac43d51a3ba7a0001b498d0,1,44.831,44.831,45.985,1,0,0,3.008,0,55,0,0,333.085,0,5,5,4,1,1,1,NA,NA,NA,NA,NA,NA,26.86,27.751,28.828,2,1,1,132,216,Region #1,15,3,3.276,3.276,7.668,1,7.674,7.674,13.071,1,0,0,25.009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.006,0,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no idea,1,NA,1,NA,1,NA,NA,31,1,NA,47,3,1,1,6392NwKkvp,MoHi_Study2,NA,48,R_3R95YLaBgxLTZCN,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,*** Warning: Participant Player4-Republican timed out in stage 1. Survey terminated.,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player1-Democrat: hello
<br>Player2-Republican: Hello.  
<br>Player3-Democrat: hey hows it going
<br>Player1-Democrat: what happened to the last guy?
<br>Player2-Republican: all is well here
<br>Player3-Democrat: nice, good to heear, and ditto
<br> *** Player3-Democrat has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other,3.6666666666666665,NA,6
2023-09-21T16:00:00Z,2023-09-21T16:24:24Z,0,204.186.128.204,100,1464,1,2023-09-21T16:24:25Z,R_3svpK4KbVgFA2Yx,NA,NA,NA,NA,40.6858,-75.6237,anonymous,EN,1,636570d91a49a6d6cbcbc854,1,0,0,326.58,0,0,0,3.007,0,150,0,0,2.223,0,NA,NA,NA,NA,NA,NA,6,6,6,1,1,1,0,0,42.741,0,1,4,132,211,Region #1,14,3,0,0,14.272,0,0,0,33.253,0,0,0,26.278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,46.638,0,2,3,9,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I think the experiment is meant to test the fairness of participants when assigned a deciding role.,1,NA,1,NA,1,NA,NA,23,1,NA,3,6,1,1,6392NwKkvp,MoHi_Study2,NA,47,R_3svpK4KbVgFA2Yx,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player1-Democrat: I was an underestimator, how about you guys?
<br>Player4-Republican: Hello everyone! I am an underestimator, too.
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>Player3-Democrat: Hi everyone. The experience wasn't very meaningful since it was just one trial and no feedback as to how many there really were. I was an overestimator apparently though.
<br> *** Player3-Democrat has left the chat ***
<br>Player2-Republican: I was an overestimator
<br>",NA,chatLog,NA,NA,NA,2,other,NA,5,3
2023-09-21T16:04:24Z,2023-09-21T16:24:30Z,0,68.131.62.146,100,1205,1,2023-09-21T16:24:31Z,R_2xLtcuVw6ooYfvb,NA,NA,NA,NA,36.8282,-76.0237,anonymous,EN,1,63f3727c6e41f63c9b2a6f1f,1,0,0,24.897,0,1.665,1.665,3.006,1,30,262.23,265.93,370.724,3,7,7,7,2,1,1,NA,NA,NA,NA,NA,NA,25.623,25.623,26.419,1,1,4,791,351,Region #2,18,3,0,0,7.945,0,25.498,25.498,26.215,1,0,0,25.008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,8,NA,NA,NA,NA,NA,0,0,45.012,0,NA,NA,NA,NA,NA,NA,NA,NA,I honestly can't tell.,1,NA,1,NA,1,NA,NA,45,1,NA,7,2,1,1,6392NwKkvp,MoHi_Study2,NA,48,R_2xLtcuVw6ooYfvb,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,*** Warning: Participant Player4-Republican timed out in stage 1. Survey terminated.,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player1-Democrat: hello
<br>Player2-Republican: Hello.  
<br>Player3-Democrat: hey hows it going
<br>Player1-Democrat: what happened to the last guy?
<br>Player2-Republican: all is well here
<br>Player3-Democrat: nice, good to heear, and ditto
<br> *** Player3-Democrat has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup,5.666666666666667,NA,3
2023-09-21T16:02:23Z,2023-09-21T16:24:48Z,0,71.69.228.40,100,1344,1,2023-09-21T16:24:49Z,R_1I77kqTKMTYDhgt,NA,NA,NA,NA,36.0322,-79.8588,anonymous,EN,1,63c88ab517d92092ed2be252,1,0,0,48.896,0,0,0,3.007,0,25,0,0,1.049,0,6,6,6,2,3,2,NA,NA,NA,NA,NA,NA,0,0,97.837,0,1,4,389,222,Region #1,16,3,0,0,49.281,0,0,0,58.006,0,0,0,25.006,0,1,26.829,26.829,29.059,1,2,1,7,8,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,how individual think,2,It's AI based.,2,it's AI based.,1,NA,interesting kind of survey,40,1,NA,3,2,1,1,6392NwKkvp,MoHi_Study2,NA,46,R_1I77kqTKMTYDhgt,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player1-Democrat: hello
<br>Player4-Republican: hello
<br>Player1-Democrat: i totally overestimated on the previous task lol
<br>Player2-Republican: Heyy
<br>Player3-Democrat: Heyyy
<br>Player1-Democrat: not sure by how much though
<br>Player2-Republican: I overestimated , what about you guys
<br>Player4-Republican: i overestimated also
<br>Player2-Republican: I went with 120
<br>Player1-Democrat: i guessed 35 lol
<br>Player4-Republican: i guessed 150
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self,3.6666666666666665,NA,7
2023-09-21T16:01:36Z,2023-09-21T16:27:43Z,0,166.198.28.75,100,1567,1,2023-09-21T16:27:44Z,R_XFgyn9mkBCD6sud,NA,NA,NA,NA,35.4312,-97.4934,anonymous,EN,1,5bad1bebeb075f0001000339,1,0,0,254.685,0,0,0,3.008,0,100,0,0,363.104,0,NA,NA,NA,NA,NA,NA,6,6,6,1,1,1,14.109,21.301,24.791,2,4,2,868,226,Region #2,18,3,0,0,13.35,0,6.702,20.969,22.341,2,0,0,25.007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,9,I thought Player 4 did not show up so not sure what is going on??,NA,NA,NA,NA,0,0,45.123,0,NA,NA,NA,NA,NA,NA,NA,NA,If a person would take the easier way when they had the choice.,1,NA,1,NA,1,NA,Wish I could have chatted longer with the others to determine if they were real or an AI.,54,2,NA,7,7,1,1,6392NwKkvp,MoHi_Study2,NA,48,R_XFgyn9mkBCD6sud,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,*** Warning: Participant Player4-Republican timed out in stage 1. Survey terminated.,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player1-Democrat: hello
<br>Player2-Republican: Hello.  
<br>Player3-Democrat: hey hows it going
<br>Player1-Democrat: what happened to the last guy?
<br>Player2-Republican: all is well here
<br>Player3-Democrat: nice, good to heear, and ditto
<br>",NA,chatLog,NA,NA,NA,3,ingroup,NA,5,5
2023-09-21T16:09:12Z,2023-09-21T16:27:50Z,0,216.186.173.137,100,1118,1,2023-09-21T16:27:51Z,R_qK4J7OPBlN9jESR,NA,NA,NA,NA,39.953,-83.0767,anonymous,EN,1,62b674f342eb19fc64ed0646,1,0,0,7.544,0,0,0,3.02,0,70,0,0,36.561,0,NA,NA,NA,NA,NA,NA,6,6,6,2,2,2,2.531,12.941,268.71,3,1,1,776,283,Region #2,17,3,0,0,8.692,0,4.627,22.356,23.001,4,0,0,25.117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.117,30.117,45.109,1,1,4,10,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cognitive behavior,2,I e done several surveys and generally it's AI,2,AI,2,NA,No,37,1,NA,7,4,1,1,6392NwKkvp,MoHi_Study2,NA,51,R_qK4J7OPBlN9jESR,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player2-Republican: Hi
<br>Player3-Democrat: my parents always said I underestimate myself. I guess they were right
<br>Player2-Republican: yes it was a little hard to estimate it but I overestimated 
<br>Player2-Republican: was a quick decision 
<br>Player3-Democrat: ture
<br> *** Player3-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other,NA,4,4
2023-09-21T16:08:15Z,2023-09-21T16:34:33Z,0,98.250.58.69,100,1577,1,2023-09-21T16:34:33Z,R_1hMZy5eXy9pd6qh,NA,NA,NA,NA,42.7214,-83.278,anonymous,EN,1,626f66da6044100d5c238a8c,1,0,0,346.064,0,0.222,0.222,3.007,1,67,335.56,336.268,338.3,2,NA,NA,NA,NA,NA,NA,4,4,6,1,1,1,3.725,30.51,31.165,2,1,4,96,346,Region #1,14,3,0,0,9.176,0,9.298,9.298,11.43,1,0,0,25.112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,10,"The person who got to assign the tasks gave themself the easier tasks, I don't blame them though to be honest.",0,0,45.007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Doing tasks assigned as red or green.,2,I've had studies like this before where the point was to gauge how your interactions impact your feelings.,2,I don't think they were real.,1,NA,"I got a message saying: Participant Player4-Republican seems to be inactive and has not submitted any response.

The survey has been terminated. Please contact the researcher to receive partial compensation for your participation.
",21,1,NA,47,7,1,1,6392NwKkvp,MoHi_Study2,NA,52,R_1hMZy5eXy9pd6qh,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,*** Warning: Participant Player4-Republican timed out in stage 1. Survey terminated.,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player2-Republican: I really didn't have enough time to get a good guess...
<br>Player2-Republican: How about you guys?
<br> *** Player1-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup,NA,3.6666666666666665,4
2023-09-21T16:08:29Z,2023-09-21T16:41:42Z,0,172.56.233.183,100,1992,1,2023-09-21T16:41:43Z,R_1LcKcLcQZ1W4l8C,NA,NA,NA,NA,34.0526,-118.2122,anonymous,EN,1,62d882e6a4564ff6bbeef874,1,0,0,74.025,0,0.706,0.706,3.023,1,127,0,0,1.703,0,5,5,2,6,7,15,NA,NA,NA,NA,NA,NA,142.984,142.984,144.52,1,1,4,306,284,Region #1,17,3,5.924,7.152,8.109,2,4.98,4.98,195.578,1,0,0,26.955,0,2,2.21,15.704,17.692,6,NA,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,25,1,NA,3,1,1,1,6392NwKkvp,MoHi_Study2,NA,51,R_1LcKcLcQZ1W4l8C,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player2-Republican: Hi
<br>Player3-Democrat: my parents always said I underestimate myself. I guess they were right
<br>Player2-Republican: yes it was a little hard to estimate it but I overestimated 
<br>Player2-Republican: was a quick decision 
<br>Player3-Democrat: ture
<br> *** Player3-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>Player1-Democrat: I prefer this to over estimate
<br>",NA,chatLog,NA,NA,NA,1,self,-5.333333333333333,NA,6
2023-09-22T15:59:30Z,2023-09-22T16:07:38Z,0,47.232.19.213,100,488,1,2023-09-22T16:07:39Z,R_3KNIQmaQv3oIeW4,NA,NA,NA,NA,44.3295,-88.6326,anonymous,EN,1,6405feae7d6321bfaaf793e8,1,0,0,32.776,0,0,0,3.02,0,85,0,0,13.203,0,NA,NA,NA,NA,NA,NA,5,5,5,3,3,3,0,0,21.538,0,1,4,618,155,Region #2,15,3,7.069,7.069,7.574,1,0,0,11.438,0,0,0,25.114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,10,NA,NA,NA,NA,NA,0,0,45.011,0,NA,NA,NA,NA,NA,NA,NA,NA,To see how people responded to the actions of people from different political parties.,2,I feel it was AI,2,I think it was just a test to see how people respond to different outcomes,1,NA,NA,26,2,NA,7,6,1,1,6392NwKkvp,MoHi_Study2,NA,72,R_3KNIQmaQv3oIeW4,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player3-Democrat: Hello.
<br>Player1-Democrat: Hiii :D
<br>Player4-Republican: Hey
<br>Player1-Democrat: I thought the task was hard 
<br>Player2-Republican: I thought it was kind of hard to estimate. 
<br>Player4-Republican: I thought it was challenging with how quick it was to estimate
<br>Player2-Republican: I turned out to be an underestimator - which I kind of thought I would end up as
<br>Player4-Republican: We needed more time
<br>Player1-Democrat: I counted 10 and then it disappeared so I just guessed based on how much screen I covered
<br>Player3-Democrat: It was definitely hard for me. It was too quick.
<br> *** Player2-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup,NA,2,4
