StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q9,Q138,match.timer_First.Click,match.timer_Last.Click,match.timer_Page.Submit,match.timer_Click.Count,Q29_First.Click,Q29_Last.Click,Q29_Page.Submit,Q29_Click.Count,Q28,get.timer_First.Click,get.timer_Last.Click,get.timer_Page.Submit,get.timer_Click.Count,Q60_First.Click,Q60_Last.Click,Q60_Page.Submit,Q60_Click.Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q55_First.Click,Q55_Last.Click,Q55_Page.Submit,Q55_Click.Count,Q57_First.Click,Q57_Last.Click,Q57_Page.Submit,Q57_Click.Count,Q20,Q100_First.Click,Q100_Last.Click,Q100_Page.Submit,Q100_Click.Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First.Click,Q34_Last.Click,Q34_Page.Submit,Q34_Click.Count,Q140_First.Click,Q140_Last.Click,Q140_Page.Submit,Q140_Click.Count,fairness.new.,fairness,guesstimate.new._1,feedback..new.,Q75_First.Click,Q75_Last.Click,Q75_Page.Submit,Q75_Click.Count,Q76_First.Click,Q76_Last.Click,Q76_Page.Submit,Q76_Click.Count,Q77_First.Click,Q77_Last.Click,Q77_Page.Submit,Q77_Click.Count,Q78_First.Click,Q78_Last.Click,Q78_Page.Submit,Q78_Click.Count,Q94,Q95,Q129,Q96,Q128,Q131,Q102,Q103,researcherID,studyID,Create.New.Field.or.Choose.From.Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions,collective1,collective2,collective3,collective_mean,condition,condition.f,full_fairness
2022-09-17T10:00:04Z,2022-09-17T10:23:08Z,0,96.234.26.24,100,1383,1,2022-09-17T10:23:08Z,R_1gdx7DI9h8OzOky,NA,NA,NA,NA,40.734,-74.0712,anonymous,EN,1,1,0,0,8.651,0,0,0,3.01,0,60,0,0,27.23,0,0,0,21.826,0,5,4,770,282,Region #2,16,3,18.693,20.411,21.413,5,0,0,25.008,0,2,34.065,34.065,35.027,1,NA,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I think it's a little similar to the Stanford Prison Experiment, and like the name of the study suggests, it's about morality. We can see the time difference between the red tasks and the green tasks. And since no matter how much time each participant spends, each participant will get the same compensation, so I believe that when a participant has the chance to choose which task he/she wants to complete, he/she will go for the shorter one. However, they could also choose randomization. It's like in the Stanford Prison Experiment, the ""prison guards"" can choose to or choose not to act like a bad prison guard. If they choose to act like a bad prison guard, the prisoners will suffer. If we choose the easier and shorter task, other participants will take longer to complete. I didn't want to choose the red task, but also didn't want to choose the green task, because others would have to do the red task. So I chose randomization.",1,NA,2,I'm not sure what this question is asking. I don't think I saw a screen recording.,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,52,R_1gdx7DI9h8OzOky,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player2-Underestimator: Hi guys
<br>Player4-Underestimator: hi!
<br>Player1-Overestimator: Hi!
<br>Player3-Overestimator: hello
<br>Player3-Overestimator: Did anyone see dots?
<br>Player4-Underestimator: we are half and half hhhh
<br>Player2-Underestimator: The time is too short for me to estimate lol
<br>Player4-Underestimator: yes
<br>Player2-Underestimator: I saw the dots
<br>Player1-Overestimator: Yeah, the time was really short
<br>Player2-Underestimator: And I estimated 80 dots
<br>Player4-Underestimator: I went for a 45
<br>Player1-Overestimator: I estimated 60
<br>Player3-Overestimator: 100
<br>Player2-Underestimator: Wait
<br>Player4-Underestimator: ooo the images were different
<br>Player2-Underestimator: Are we seeing the different 
<br>Player2-Underestimator: yeah
<br>Player3-Overestimator: I tried to look at a region count all the dots and estimate based on the section
<br>Player2-Underestimator: That 's good method I think
<br>",NA,chatLog,NA,NA,NA,4,2,3,3,1,self,6
2022-09-17T10:54:10Z,2022-09-17T11:06:11Z,0,96.246.31.169,100,720,1,2022-09-17T11:06:11Z,R_OBbH9fQTTk3l0Kl,NA,NA,NA,NA,40.7033,-74.0039,anonymous,EN,1,1,0,0,103.286,0,0,0,3.048,0,30,0,0,3.569,0,9.265,9.265,25.189,1,1,3,574,337,Region #2,15,3,6.61,23.836,24.353,2,0,0,25.037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.276,3.276,3.297,1,1,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.05,0,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,54,R_OBbH9fQTTk3l0Kl,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hello
<br>Player3-Overestimator: Hey
<br>Player4-Underestimator: hey 
<br>Player2-Underestimator: Hi
<br>Player1-Overestimator: overestimators
<br>Player1-Overestimator: do u guys normally overestimate things?
<br>Player3-Overestimator: Overestimater
<br>Player4-Underestimator: so i saw a square with a bunch of bi and small black circles in it 
<br>Player3-Overestimator: not typically 
<br>Player2-Underestimator: I did not think the dots were over 100
<br>Player1-Overestimator: i said 50 and i was overestimating
<br>Player2-Underestimator: same same
<br>Player3-Overestimator: I said 30
<br>Player4-Underestimator: and apparently im an underestimator  
<br>Player2-Underestimator: I saw a lot of big and small dots
<br>Player4-Underestimator: er* 
<br>Player1-Overestimator: same
<br>Player4-Underestimator: i said 70 
<br>Player3-Overestimator: Did we get different images?
<br>Player3-Overestimator: yeah we def did then
<br>Player2-Underestimator: yes
<br>Player1-Overestimator: big circle dots?
<br>Player4-Underestimator: hm not sure what image did you get @ player 3
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,7,3,4,3,ingroup,6
2022-09-17T10:56:30Z,2022-09-17T11:07:10Z,0,216.165.95.167,100,640,1,2022-09-17T11:07:11Z,R_2sZ6GgGZ3XIkOTd,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,1,0,0,15.433,0,0,0,3.012,0,50,0,0,2.582,0,0,0,21.489,0,1,4,315,283,Region #1,15,7,0,0,35.965,0,0,0,25.011,0,1,8.033,21.199,22,3,1,2,3,4,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Test correlation between overestimating and behaviors,1,NA,1,NA,None,1,1,6392NwKkvp,Study1_MoHi10,NA,54,R_2sZ6GgGZ3XIkOTd,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hello
<br>Player3-Overestimator: Hey
<br>Player4-Underestimator: hey 
<br>Player2-Underestimator: Hi
<br>Player1-Overestimator: overestimators
<br>Player1-Overestimator: do u guys normally overestimate things?
<br>Player3-Overestimator: Overestimater
<br>Player4-Underestimator: so i saw a square with a bunch of bi and small black circles in it 
<br>Player3-Overestimator: not typically 
<br>Player2-Underestimator: I did not think the dots were over 100
<br>Player1-Overestimator: i said 50 and i was overestimating
<br>Player2-Underestimator: same same
<br>Player3-Overestimator: I said 30
<br>Player4-Underestimator: and apparently im an underestimator  
<br>Player2-Underestimator: I saw a lot of big and small dots
<br>Player4-Underestimator: er* 
<br>Player1-Overestimator: same
<br>Player4-Underestimator: i said 70 
<br>Player3-Overestimator: Did we get different images?
<br>Player3-Overestimator: yeah we def did then
<br>Player2-Underestimator: yes
<br>Player1-Overestimator: big circle dots?
<br>Player4-Underestimator: hm not sure what image did you get @ player 3
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,1,5,2.3333333333333335,1,self,3
2022-09-17T10:55:52Z,2022-09-17T11:07:54Z,0,216.165.95.163,100,721,1,2022-09-17T11:07:55Z,R_3PFh1LhaiNJldwm,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,1,0,0,45.88,0,0,0,3.111,0,70,0,0,5.79,0,0,0,21.711,0,1,4,848,232,Region #2,16,4,0,0,22.752,0,0,0,25.109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.006,0,0,0,2.829,0,2,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Judge whether other people's choices were reasonable or not,1,NA,1,NA,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,54,R_3PFh1LhaiNJldwm,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hello
<br>Player3-Overestimator: Hey
<br>Player4-Underestimator: hey 
<br>Player2-Underestimator: Hi
<br>Player1-Overestimator: overestimators
<br>Player1-Overestimator: do u guys normally overestimate things?
<br>Player3-Overestimator: Overestimater
<br>Player4-Underestimator: so i saw a square with a bunch of bi and small black circles in it 
<br>Player3-Overestimator: not typically 
<br>Player2-Underestimator: I did not think the dots were over 100
<br>Player1-Overestimator: i said 50 and i was overestimating
<br>Player2-Underestimator: same same
<br>Player3-Overestimator: I said 30
<br>Player4-Underestimator: and apparently im an underestimator  
<br>Player2-Underestimator: I saw a lot of big and small dots
<br>Player4-Underestimator: er* 
<br>Player1-Overestimator: same
<br>Player4-Underestimator: i said 70 
<br>Player3-Overestimator: Did we get different images?
<br>Player3-Overestimator: yeah we def did then
<br>Player2-Underestimator: yes
<br>Player1-Overestimator: big circle dots?
<br>Player4-Underestimator: hm not sure what image did you get @ player 3
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,1,2,2.3333333333333335,2,other,3
2022-09-17T10:54:33Z,2022-09-17T11:09:48Z,0,216.165.95.144,100,915,1,2022-09-17T11:09:48Z,R_3qTM5rCkmqAvdTp,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,1,0,0,116.59,0,0,0,3.006,0,100,0,0,0.433,0,0,0,56.27,0,1,1,647,76,Region #2,15,3,13.593,13.593,24.545,1,0,0,25.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.717,0,2,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.531,0,NA,NA,NA,NA,How personality and logic impact the perception of other people's choices.,1,NA,1,NA,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,54,R_3qTM5rCkmqAvdTp,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hello
<br>Player3-Overestimator: Hey
<br>Player4-Underestimator: hey 
<br>Player2-Underestimator: Hi
<br>Player1-Overestimator: overestimators
<br>Player1-Overestimator: do u guys normally overestimate things?
<br>Player3-Overestimator: Overestimater
<br>Player4-Underestimator: so i saw a square with a bunch of bi and small black circles in it 
<br>Player3-Overestimator: not typically 
<br>Player2-Underestimator: I did not think the dots were over 100
<br>Player1-Overestimator: i said 50 and i was overestimating
<br>Player2-Underestimator: same same
<br>Player3-Overestimator: I said 30
<br>Player4-Underestimator: and apparently im an underestimator  
<br>Player2-Underestimator: I saw a lot of big and small dots
<br>Player4-Underestimator: er* 
<br>Player1-Overestimator: same
<br>Player4-Underestimator: i said 70 
<br>Player3-Overestimator: Did we get different images?
<br>Player3-Overestimator: yeah we def did then
<br>Player2-Underestimator: yes
<br>Player1-Overestimator: big circle dots?
<br>Player4-Underestimator: hm not sure what image did you get @ player 3
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,5,7,4.333333333333333,4,outgroup,3
2022-09-17T10:59:35Z,2022-09-17T11:10:43Z,0,216.165.95.135,100,667,1,2022-09-17T11:10:43Z,R_3RdPpF339koHZ58,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,1,32.706,32.706,33.582,1,0,0,3.011,0,45,0,0,4.751,0,22.33,22.33,23.432,1,1,4,720,259,Region #2,17,7,0,0,28.791,0,0,0,25.011,0,2,5.593,5.593,21.001,1,NA,1,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To test if people are inherently lazy,1,NA,1,NA,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,55,R_3RdPpF339koHZ58,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player1-Overestimator: hello
<br>Player3-Overestimator: hi
<br>Player2-Underestimator: hi
<br>Player4-Underestimator: hi
<br>Player3-Overestimator: i thought there were 50 dots
<br>Player1-Overestimator: i seem to have overestimated
<br>Player2-Underestimator: i guessed 45
<br>Player1-Overestimator: i guessed 60
<br>Player4-Underestimator: I underestimated
<br>Player4-Underestimator: I guessed 40
<br>Player2-Underestimator: we are all pretty close
<br>Player1-Overestimator: wait so it was like between 45-50?/
<br>Player4-Underestimator: there must be like 50 right?
<br>Player1-Overestimator: well maybe we got diff images
<br>Player3-Overestimator: i still think there's like 50 of them
<br>Player1-Overestimator: how did u guys choose ur guess
<br>Player3-Overestimator: haha just looked like 50 to me
<br>Player4-Underestimator: I tried to count how many were in a line but I didn't get enough time 
<br>Player1-Overestimator: i just counted some big dots tried to multiply it by amount i thought
<br>Player1-Overestimator: yea i didnt get to small
<br> *** Player3-Overestimator has left the chat ***
<br>Player1-Overestimator: nice
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,7,2,3,4,1,self,7
2022-09-17T11:00:14Z,2022-09-17T11:10:53Z,0,216.165.95.141,100,638,1,2022-09-17T11:10:54Z,R_1otBGozutDoWGCy,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,1,0,0,31.84,0,0,0,3.01,0,25,0,0,10.235,0,0,0,21.777,0,4,1,110,334,Region #1,17,3,0,0,20.83,0,0,0,25.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.094,0,2,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.007,0,NA,NA,NA,NA,To assess the functionality and validity of this type of study.,1,NA,1,NA,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,57,R_1otBGozutDoWGCy,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player2-Underestimator: Anyone else an underestimator?
<br>Player4-Underestimator: I'm an understimator!
<br>Player1-Overestimator: nah i overestimated
<br>Player4-Underestimator: It's funny, I though I overestimated
<br>Player2-Underestimator: Did you guys also see circles? Or were you given a different shape?
<br>Player1-Overestimator: yeah it was circles
<br>Player3-Overestimator: I saw circles
<br>Player4-Underestimator: Circles 
<br>Player2-Underestimator: how many did you guys guess?
<br>Player4-Underestimator: I guessed 45
<br>Player3-Overestimator: I just put 50 
<br>Player1-Overestimator: 150 lol
<br>Player2-Underestimator: I guessed 25 lmao
<br>Player4-Underestimator: LOL
<br>Player3-Overestimator: Hahaha
<br>Player1-Overestimator: we may have seen different images but im embarrassed
<br>Player1-Overestimator: i feel like i put way too many
<br>Player2-Underestimator: I wonder what category you would've been placed in if you actually guessed the correct answer LOL
<br>Player1-Overestimator: yeah same
<br>Player4-Underestimator: Overestimators, how did you guys come up with your number?
<br>Player1-Overestimator: purely vibes
<br>Player3-Overestimator: Just random
<br>Player4-Underestimator: Same here 
<br>Player3-Overestimator: It looked like a lot of circles
<br>Player1-Overestimator: i think i was tripped up by diff sizes
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>Player2-Underestimator: Same her
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,6,4,5,5,4,outgroup,3
2022-09-17T11:00:08Z,2022-09-17T11:11:13Z,0,216.165.95.158,100,665,1,2022-09-17T11:11:14Z,R_2zo2zcHhe43h9Y8,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,1,0,0,35.136,0,0,0,3.008,0,150,0,0,11.13,0,0,0,22.402,0,1,4,618,159,Region #2,14,3,0,0,21.001,0,0,0,25.011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.255,0,1,6,10,NA,0,0,15.007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To see how many people would choose whether to pick randomly or not,1,NA,1,NA,I would've picked the green task if I got to choose,1,1,6392NwKkvp,Study1_MoHi10,NA,57,R_2zo2zcHhe43h9Y8,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player2-Underestimator: Anyone else an underestimator?
<br>Player4-Underestimator: I'm an understimator!
<br>Player1-Overestimator: nah i overestimated
<br>Player4-Underestimator: It's funny, I though I overestimated
<br>Player2-Underestimator: Did you guys also see circles? Or were you given a different shape?
<br>Player1-Overestimator: yeah it was circles
<br>Player3-Overestimator: I saw circles
<br>Player4-Underestimator: Circles 
<br>Player2-Underestimator: how many did you guys guess?
<br>Player4-Underestimator: I guessed 45
<br>Player3-Overestimator: I just put 50 
<br>Player1-Overestimator: 150 lol
<br>Player2-Underestimator: I guessed 25 lmao
<br>Player4-Underestimator: LOL
<br>Player3-Overestimator: Hahaha
<br>Player1-Overestimator: we may have seen different images but im embarrassed
<br>Player1-Overestimator: i feel like i put way too many
<br>Player2-Underestimator: I wonder what category you would've been placed in if you actually guessed the correct answer LOL
<br>Player1-Overestimator: yeah same
<br>Player4-Underestimator: Overestimators, how did you guys come up with your number?
<br>Player1-Overestimator: purely vibes
<br>Player3-Overestimator: Just random
<br>Player4-Underestimator: Same here 
<br>Player3-Overestimator: It looked like a lot of circles
<br>Player1-Overestimator: i think i was tripped up by diff sizes
<br>",NA,chatLog,NA,NA,NA,7,6,1,4.666666666666667,3,ingroup,6
2022-09-17T10:59:36Z,2022-09-17T11:11:24Z,0,216.165.95.165,100,708,1,2022-09-17T11:11:25Z,R_2VdrCnFJv8N5MOq,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,1,0,0,19.675,0,0,0,3.121,0,50,0,0,18.073,0,0,0,25.963,0,1,4,421,227,Region #1,14,3,0,0,26.545,0,0,0,25.12,0,2,5.935,5.935,20.7,1,NA,2,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To be honest, I have no clue.",1,NA,1,NA,The questions that are being asked afterwards are making me consider aspects of this experiment I hadn't thought to consider.,1,1,6392NwKkvp,Study1_MoHi10,NA,56,R_2VdrCnFJv8N5MOq,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: Hi! I tried to count the number of big dots first to help guess how many dots there were 
<br>Player3-Overestimator: I guessed 50 dots. I was only able to count the big ones before time ran out
<br>Player4-Underestimator: me too! I also guessed 50
<br>Player3-Overestimator: what about the rest of you?
<br>Player2-Underestimator: The picture on the screen appears for a very short time
<br>Player1-Overestimator: Hi! My guess was 50 as well. I  was only able to counted the ones on the right half
<br>Player2-Underestimator: I guessed 67
<br>Player3-Overestimator: wait so if you guessed 50, and I guessed 50, why are we into different categories 
<br>Player3-Overestimator: were we shown different pictures?
<br>Player1-Overestimator: Probably different images
<br>Player2-Underestimator: oh yeah, why?
<br>Player4-Underestimator: Yeah 
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,5,6,6,5.666666666666667,1,self,4
2022-09-17T10:59:22Z,2022-09-17T11:12:32Z,0,74.66.89.66,100,789,1,2022-09-17T11:12:33Z,R_3m7ZOTADwucWqAl,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,1,0,0,21.148,0,0,0,3.109,0,50,0,0,24.295,0,0,0,22.528,0,4,4,863,229,Region #2,14,3,19.384,19.384,21.314,1,0,0,25.008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.413,0,2,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.006,0,"To determine how people's brain (skills like logic, reasoning and personality) influence the way they communicate with others.",1,NA,1,NA,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,56,R_3m7ZOTADwucWqAl,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: Hi! I tried to count the number of big dots first to help guess how many dots there were 
<br>Player3-Overestimator: I guessed 50 dots. I was only able to count the big ones before time ran out
<br>Player4-Underestimator: me too! I also guessed 50
<br>Player3-Overestimator: what about the rest of you?
<br>Player2-Underestimator: The picture on the screen appears for a very short time
<br>Player1-Overestimator: Hi! My guess was 50 as well. I  was only able to counted the ones on the right half
<br>Player2-Underestimator: I guessed 67
<br>Player3-Overestimator: wait so if you guessed 50, and I guessed 50, why are we into different categories 
<br>Player3-Overestimator: were we shown different pictures?
<br>Player1-Overestimator: Probably different images
<br>Player2-Underestimator: oh yeah, why?
<br>Player4-Underestimator: Yeah 
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,2,6,3.3333333333333335,3,ingroup,3
